Thickness of SUS flat deg [mm]1	(B-C) stopped in THIS detector	Thickness of SUS flat deg [mm]2	(C)   yield after THIS detector 	Thickness of SUS flat deg [mm]3	(A-B) stopped before THIS detector	Thickness of SUS flat deg [mm]4	(B)   yield before THIS detector	
0.776667	0.0849061 	0.776667	1.19334   	0.776667	0.213249  	0.776667	1.27824   	
0.777500	0.0929489 	0.777500	1.18598   	0.777500	0.212558  	0.777500	1.27893   	
0.778333	0.102032  	0.778333	1.17979   	0.778333	0.209668  	0.778333	1.28182   	
0.779167	0.112298  	0.779167	1.17353   	0.779167	0.205661  	0.779167	1.28583   	
0.780000	0.125235  	0.780000	1.16374   	0.780000	0.20252   	0.780000	1.28897   	
0.780833	0.137798  	0.780833	1.15122   	0.780833	0.202475  	0.780833	1.28902   	
0.781667	0.151534  	0.781667	1.13179   	0.781667	0.208171  	0.781667	1.28332   	
0.782500	0.166998  	0.782500	1.10515   	0.782500	0.219344  	0.782500	1.27215   	
0.783333	0.18024   	0.783333	1.07286   	0.783333	0.238387  	0.783333	1.2531    	
0.784167	0.194858  	0.784167	1.02678   	0.784167	0.269849  	0.784167	1.22164   	
0.785000	0.209139  	0.785000	0.962092  	0.785000	0.320259  	0.785000	1.17123   	
0.785833	0.218601  	0.785833	0.873026  	0.785833	0.399863  	0.785833	1.09163   	
0.786667	0.225981  	0.786667	0.750158  	0.786667	0.515351  	0.786667	0.97614   	
0.787500	0.228308  	0.787500	0.589116  	0.787500	0.674066  	0.787500	0.817424  	
0.788333	0.219365  	0.788333	0.418991  	0.788333	0.853134  	0.788333	0.638356  	
0.789167	0.203758  	0.789167	0.286611  	0.789167	1.00112   	0.789167	0.490369  	
0.790000	0.182879  	0.790000	0.194343  	0.790000	1.11427   	0.790000	0.377222  	
0.790833	0.147278  	0.790833	0.0280344 	0.790833	1.31618   	0.790833	0.175312  	
0.791667	0.113677  	0.791667	0.0163228 	0.791667	1.36149   	0.791667	0.13      	
0.792500	0.083245  	0.792500	1.03019e-06	0.792500	1.40824   	0.792500	0.0832461 	
0.793333	0.0498673 	0.793333	3.82052e-12	0.793333	1.44162   	0.793333	0.0498673 	
0.794167	0.0390123 	0.794167	0         	0.794167	1.45248   	0.794167	0.0390123 	
0.795000	7.86958e-05	0.795000	0         	0.795000	1.49141   	0.795000	7.86958e-05	
0.795833	1.01829e-09	0.795833	0         	0.795833	1.49149   	0.795833	1.01829e-09	
0.796667	0.00276137	0.796667	0         	0.796667	1.48873   	0.796667	0.00276137	
0.797500	0.0011024 	0.797500	0         	0.797500	1.49039   	0.797500	0.0011024 	
0.798333	0.000387995	0.798333	0         	0.798333	1.4911    	0.798333	0.000387995	
0.799167	0         	0.799167	0         	0.799167	1.49149   	0.799167	0         	
0.800000	0         	0.800000	0         	0.800000	1.49149   	0.800000	0         	
0.800833	0         	0.800833	0         	0.800833	1.49149   	0.800833	0         	
0.801667	0         	0.801667	0         	0.801667	1.49149   	0.801667	0         	
0.802500	0         	0.802500	0         	0.802500	1.49149   	0.802500	0         	
0.803333	0         	0.803333	0         	0.803333	1.49149   	0.803333	0         	
0.804167	0         	0.804167	0         	0.804167	1.49149   	0.804167	0         	
0.805000	0         	0.805000	0         	0.805000	1.49149   	0.805000	0         	
0.805833	0         	0.805833	0         	0.805833	1.49149   	0.805833	0         	
0.806667	0         	0.806667	0         	0.806667	1.49149   	0.806667	0         	
0.807500	0         	0.807500	0         	0.807500	1.49149   	0.807500	0         	
0.808333	0         	0.808333	0         	0.808333	1.49149   	0.808333	0         	
0.809167	0         	0.809167	0         	0.809167	1.49149   	0.809167	0         	
0.810000	0         	0.810000	0         	0.810000	1.49149   	0.810000	0         	
0.810833	0         	0.810833	0         	0.810833	1.49149   	0.810833	0         	
0.811667	0         	0.811667	0         	0.811667	1.49149   	0.811667	0         	
0.812500	0         	0.812500	0         	0.812500	1.49149   	0.812500	0         	
0.813333	0         	0.813333	0         	0.813333	1.49149   	0.813333	0         	
0.814167	0         	0.814167	0         	0.814167	1.49149   	0.814167	0         	
0.815000	0         	0.815000	0         	0.815000	1.49149   	0.815000	0         	
0.815833	0         	0.815833	0         	0.815833	1.49149   	0.815833	0         	
0.816667	0         	0.816667	0         	0.816667	1.49149   	0.816667	0         	
0.817500	0         	0.817500	0         	0.817500	1.49149   	0.817500	0         	
0.818333	0         	0.818333	0         	0.818333	1.49149   	0.818333	0         	
0.819167	0         	0.819167	0         	0.819167	1.49149   	0.819167	0         	
0.820000	0         	0.820000	0         	0.820000	1.49149   	0.820000	0         	
0.820833	0         	0.820833	0         	0.820833	1.49149   	0.820833	0         	
0.821667	0         	0.821667	0         	0.821667	1.49149   	0.821667	0         	
0.822500	0         	0.822500	0         	0.822500	1.49149   	0.822500	0         	
0.823333	0         	0.823333	0         	0.823333	1.49149   	0.823333	0         	
0.824167	0         	0.824167	0         	0.824167	1.49149   	0.824167	0         	
0.825000	0         	0.825000	0         	0.825000	1.49149   	0.825000	0         	
0.825833	0         	0.825833	0         	0.825833	1.49149   	0.825833	0         	
0.826667	0         	0.826667	0         	0.826667	1.49149   	0.826667	0         	
0.827500	0         	0.827500	0         	0.827500	1.49149   	0.827500	0         	
0.828333	0         	0.828333	0         	0.828333	1.49149   	0.828333	0         	
0.829167	0         	0.829167	0         	0.829167	1.49149   	0.829167	0         	
0.830000	0         	0.830000	0         	0.830000	1.49149   	0.830000	0         	
0.830833	0         	0.830833	0         	0.830833	1.49149   	0.830833	0         	
0.831667	0         	0.831667	0         	0.831667	1.49149   	0.831667	0         	
0.832500	0         	0.832500	0         	0.832500	1.49149   	0.832500	0         	
0.833333	0         	0.833333	0         	0.833333	1.49149   	0.833333	0         	
0.834167	0         	0.834167	0         	0.834167	1.49149   	0.834167	0         	
0.835000	0         	0.835000	0         	0.835000	1.49149   	0.835000	0         	
0.835833	0         	0.835833	0         	0.835833	1.49149   	0.835833	0         	
0.836667	0         	0.836667	0         	0.836667	1.49149   	0.836667	0         	
0.837500	0         	0.837500	0         	0.837500	1.49149   	0.837500	0         	
0.838333	0         	0.838333	0         	0.838333	1.49149   	0.838333	0         	
0.839167	0         	0.839167	0         	0.839167	1.49149   	0.839167	0         	
0.840000	0         	0.840000	0         	0.840000	1.49149   	0.840000	0         	
0.840833	0         	0.840833	0         	0.840833	1.49149   	0.840833	0         	
0.841667	0         	0.841667	0         	0.841667	1.49149   	0.841667	0         	
0.842500	0         	0.842500	0         	0.842500	1.49149   	0.842500	0         	
0.843333	0         	0.843333	0         	0.843333	1.49149   	0.843333	0         	
0.844167	0         	0.844167	0         	0.844167	1.49149   	0.844167	0         	
0.845000	0         	0.845000	0         	0.845000	1.49149   	0.845000	0         	
0.845833	0         	0.845833	0         	0.845833	1.49149   	0.845833	0         	
0.846667	0         	0.846667	0         	0.846667	1.49149   	0.846667	0         	
0.847500	0         	0.847500	0         	0.847500	1.49149   	0.847500	0         	
0.848333	0         	0.848333	0         	0.848333	1.49149   	0.848333	0         	
0.849167	0         	0.849167	0         	0.849167	1.49149   	0.849167	0         	
0.850000	0         	0.850000	0         	0.850000	1.49149   	0.850000	0         	
0.850833	0         	0.850833	0         	0.850833	1.49149   	0.850833	0         	
0.851667	0         	0.851667	0         	0.851667	1.49149   	0.851667	0         	
0.852500	0         	0.852500	0         	0.852500	1.49149   	0.852500	0         	
0.853333	0         	0.853333	0         	0.853333	1.49149   	0.853333	0         	
0.854167	0         	0.854167	0         	0.854167	1.49149   	0.854167	0         	
0.855000	0         	0.855000	0         	0.855000	1.49149   	0.855000	0         	
0.855833	0         	0.855833	0         	0.855833	1.49149   	0.855833	0         	
0.856667	0         	0.856667	0         	0.856667	1.49149   	0.856667	0         	
0.857500	0         	0.857500	0         	0.857500	1.49149   	0.857500	0         	
0.858333	0         	0.858333	0         	0.858333	1.49149   	0.858333	0         	
0.859167	0         	0.859167	0         	0.859167	1.49149   	0.859167	0         	
0.860000	0         	0.860000	0         	0.860000	1.49149   	0.860000	0         	
0.860833	0         	0.860833	0         	0.860833	1.49149   	0.860833	0         	
0.861667	0         	0.861667	0         	0.861667	1.49149   	0.861667	0         	
0.862500	0         	0.862500	0         	0.862500	1.49149   	0.862500	0         	
0.863333	0         	0.863333	0         	0.863333	1.49149   	0.863333	0         	
0.864167	0         	0.864167	0         	0.864167	1.49149   	0.864167	0         	
0.865000	0         	0.865000	0         	0.865000	1.49149   	0.865000	0         	
0.865833	0         	0.865833	0         	0.865833	1.49149   	0.865833	0         	
0.866667	0         	0.866667	0         	0.866667	1.49149   	0.866667	0         	
0.867500	0         	0.867500	0         	0.867500	1.49149   	0.867500	0         	
0.868333	0         	0.868333	0         	0.868333	1.49149   	0.868333	0         	
0.869167	0         	0.869167	0         	0.869167	1.49149   	0.869167	0         	
0.870000	0         	0.870000	0         	0.870000	1.49149   	0.870000	0         	
