Thickness of SUS flat deg [mm]1	(B-C) stopped in THIS detector	Thickness of SUS flat deg [mm]2	(C)   yield after THIS detector 	Thickness of SUS flat deg [mm]3	(A-B) stopped before THIS detector	Thickness of SUS flat deg [mm]4	(B)   yield before THIS detector	
0.755000	0         	0.755000	0.326325  	0.755000	0.0111322 	0.755000	0.326325  	
0.755833	0         	0.755833	0.326316  	0.755833	0.0111412 	0.755833	0.326316  	
0.756667	0         	0.756667	0.326307  	0.756667	0.0111502 	0.756667	0.326307  	
0.757500	0         	0.757500	0.326298  	0.757500	0.0111591 	0.757500	0.326298  	
0.758333	0         	0.758333	0.326289  	0.758333	0.011168  	0.758333	0.326289  	
0.759167	0         	0.759167	0.32628   	0.759167	0.0111768 	0.759167	0.32628   	
0.760000	0         	0.760000	0.326272  	0.760000	0.0111856 	0.760000	0.326272  	
0.760833	0         	0.760833	0.326263  	0.760833	0.0111943 	0.760833	0.326263  	
0.761667	0         	0.761667	0.326254  	0.761667	0.011203  	0.761667	0.326254  	
0.762500	0         	0.762500	0.326246  	0.762500	0.0112117 	0.762500	0.326246  	
0.763333	0         	0.763333	0.326237  	0.763333	0.0112202 	0.763333	0.326237  	
0.764167	0         	0.764167	0.326228  	0.764167	0.0112288 	0.764167	0.326228  	
0.765000	0         	0.765000	0.32622   	0.765000	0.0112372 	0.765000	0.32622   	
0.765833	0         	0.765833	0.326212  	0.765833	0.0112457 	0.765833	0.326212  	
0.766667	0         	0.766667	0.326203  	0.766667	0.011254  	0.766667	0.326203  	
0.767500	0         	0.767500	0.326195  	0.767500	0.0112623 	0.767500	0.326195  	
0.768333	0         	0.768333	0.326187  	0.768333	0.0112705 	0.768333	0.326187  	
0.769167	0         	0.769167	0.326179  	0.769167	0.0112787 	0.769167	0.326179  	
0.770000	0         	0.770000	0.32617   	0.770000	0.0112867 	0.770000	0.32617   	
0.770833	0         	0.770833	0.326162  	0.770833	0.0112948 	0.770833	0.326162  	
0.771667	0         	0.771667	0.326155  	0.771667	0.0113027 	0.771667	0.326155  	
0.772500	0         	0.772500	0.326147  	0.772500	0.0113105 	0.772500	0.326147  	
0.773333	1.3758e-10	0.773333	0.326139  	0.773333	0.0113183 	0.773333	0.326139  	
0.774167	2.34891e-08	0.774167	0.326131  	0.774167	0.0113259 	0.774167	0.326131  	
0.775000	9.85302e-08	0.775000	0.326121  	0.775000	0.0113358 	0.775000	0.326121  	
0.775833	2.13738e-06	0.775833	0.326112  	0.775833	0.0113433 	0.775833	0.326114  	
0.776667	5.78995e-06	0.776667	0.3261    	0.776667	0.011351  	0.776667	0.326106  	
0.777500	1.27799e-05	0.777500	0.326085  	0.777500	0.0113597 	0.777500	0.326097  	
0.778333	2.18923e-05	0.778333	0.326065  	0.778333	0.0113707 	0.778333	0.326087  	
0.779167	3.53546e-05	0.779167	0.326036  	0.779167	0.0113858 	0.779167	0.326071  	
0.780000	5.22976e-05	0.780000	0.325998  	0.780000	0.0114068 	0.780000	0.32605   	
0.780833	7.73754e-05	0.780833	0.325944  	0.780833	0.0114362 	0.780833	0.326021  	
0.781667	0.000113427	0.781667	0.325867  	0.781667	0.0114765 	0.781667	0.325981  	
0.782500	0.000163736	0.782500	0.32576   	0.782500	0.0115331 	0.782500	0.325924  	
0.783333	0.000232768	0.783333	0.325612  	0.783333	0.0116127 	0.783333	0.325845  	
0.784167	0.000325836	0.784167	0.325407  	0.784167	0.0117243 	0.784167	0.325733  	
0.785000	0.000449146	0.785000	0.325128  	0.785000	0.0118798 	0.785000	0.325577  	
0.785833	0.000609475	0.785833	0.324755  	0.785833	0.0120927 	0.785833	0.325364  	
0.786667	0.000814496	0.786667	0.324262  	0.786667	0.0123811 	0.786667	0.325076  	
0.787500	0.00107166	0.787500	0.32362   	0.787500	0.0127657 	0.787500	0.324692  	
0.788333	0.00138931	0.788333	0.322797  	0.788333	0.0132711 	0.788333	0.324186  	
0.789167	0.00177482	0.789167	0.321758  	0.789167	0.0139249 	0.789167	0.323532  	
0.790000	0.00223502	0.790000	0.320466  	0.790000	0.0147559 	0.790000	0.322701  	
0.790833	0.00277599	0.790833	0.318884  	0.790833	0.0157972 	0.790833	0.32166   	
0.791667	0.00340106	0.791667	0.316979  	0.791667	0.0170776 	0.791667	0.32038   	
0.792500	0.00411097	0.792500	0.31472   	0.792500	0.0186264 	0.792500	0.318831  	
0.793333	0.00490307	0.793333	0.312086  	0.793333	0.0204678 	0.793333	0.316989  	
0.794167	0.00577382	0.794167	0.30907   	0.794167	0.022613  	0.794167	0.314844  	
0.795000	0.00671873	0.795000	0.305675  	0.795000	0.0250634 	0.795000	0.312394  	
0.795833	0.00772947	0.795833	0.301934  	0.795833	0.0277937 	0.795833	0.309664  	
0.796667	0.00879904	0.796667	0.297892  	0.796667	0.0307664 	0.796667	0.306691  	
0.797500	0.00991911	0.797500	0.293605  	0.797500	0.0339327 	0.797500	0.303525  	
0.798333	0.0110662 	0.798333	0.289248  	0.798333	0.0371433 	0.798333	0.300314  	
0.799167	0.012244  	0.799167	0.285085  	0.799167	0.0401287 	0.799167	0.297328  	
0.800000	0.0134687 	0.800000	0.280932  	0.800000	0.0430568 	0.800000	0.2944    	
0.800833	0.0147322 	0.800833	0.277018  	0.800833	0.0457073 	0.800833	0.29175   	
0.801667	0.0160559 	0.801667	0.2734    	0.801667	0.0480015 	0.801667	0.289456  	
0.802500	0.0174803 	0.802500	0.270442  	0.802500	0.0495349 	0.802500	0.287922  	
0.803333	0.0190116 	0.803333	0.268328  	0.803333	0.050118  	0.803333	0.287339  	
0.804167	0.0207002 	0.804167	0.267047  	0.804167	0.0497097 	0.804167	0.287747  	
0.805000	0.0226328 	0.805000	0.266259  	0.805000	0.0485653 	0.805000	0.288892  	
0.805833	0.0249406 	0.805833	0.265476  	0.805833	0.0470402 	0.805833	0.290417  	
0.806667	0.027671  	0.806667	0.264232  	0.806667	0.0455539 	0.806667	0.291903  	
0.807500	0.0309502 	0.807500	0.261983  	0.807500	0.044524  	0.807500	0.292933  	
0.808333	0.0350633 	0.808333	0.257587  	0.808333	0.0448074 	0.808333	0.29265   	
0.809167	0.0388249 	0.809167	0.251641  	0.809167	0.046991  	0.809167	0.290466  	
0.810000	0.0431782 	0.810000	0.241437  	0.810000	0.0528423 	0.810000	0.284615  	
0.810833	0.0464764 	0.810833	0.229408  	0.810833	0.0615732 	0.810833	0.275884  	
0.811667	0.0490535 	0.811667	0.213657  	0.811667	0.0747465 	0.811667	0.262711  	
0.812500	0.0512774 	0.812500	0.193072  	0.812500	0.0931078 	0.812500	0.244349  	
0.813333	0.0527297 	0.813333	0.165658  	0.813333	0.11907   	0.813333	0.218387  	
0.814167	0.0532708 	0.814167	0.134751  	0.814167	0.149435  	0.814167	0.188022  	
0.815000	0.0528695 	0.815000	0.10642   	0.815000	0.178168  	0.815000	0.15929   	
0.815833	0.0510941 	0.815833	0.0784116 	0.815833	0.207952  	0.815833	0.129506  	
0.816667	0.0541508 	0.816667	0.0166759 	0.816667	0.266631  	0.816667	0.0708267 	
0.817500	0.044999  	0.817500	0.00476748	0.817500	0.287691  	0.817500	0.0497664 	
0.818333	0.0340465 	0.818333	8.44941e-06	0.818333	0.303402  	0.818333	0.034055  	
0.819167	0.0189222 	0.819167	1.38652e-16	0.819167	0.318535  	0.819167	0.0189222 	
0.820000	0.0145846 	0.820000	0         	0.820000	0.322873  	0.820000	0.0145846 	
0.820833	0.000305377	0.820833	0         	0.820833	0.337152  	0.820833	0.000305377	
0.821667	0.00190608	0.821667	0         	0.821667	0.335551  	0.821667	0.00190608	
0.822500	0.000587109	0.822500	0         	0.822500	0.33687   	0.822500	0.000587109	
0.823333	0.000219461	0.823333	0         	0.823333	0.337238  	0.823333	0.000219461	
0.824167	1.2396e-17	0.824167	0         	0.824167	0.337457  	0.824167	1.2396e-17	
0.825000	0         	0.825000	0         	0.825000	0.337457  	0.825000	0         	
0.825833	0         	0.825833	0         	0.825833	0.337457  	0.825833	0         	
0.826667	0         	0.826667	0         	0.826667	0.337457  	0.826667	0         	
0.827500	0         	0.827500	0         	0.827500	0.337457  	0.827500	0         	
0.828333	0         	0.828333	0         	0.828333	0.337457  	0.828333	0         	
0.829167	0         	0.829167	0         	0.829167	0.337457  	0.829167	0         	
0.830000	0         	0.830000	0         	0.830000	0.337457  	0.830000	0         	
0.830833	0         	0.830833	0         	0.830833	0.337457  	0.830833	0         	
0.831667	0         	0.831667	0         	0.831667	0.337457  	0.831667	0         	
0.832500	0         	0.832500	0         	0.832500	0.337457  	0.832500	0         	
0.833333	0         	0.833333	0         	0.833333	0.337457  	0.833333	0         	
0.834167	0         	0.834167	0         	0.834167	0.337457  	0.834167	0         	
0.835000	0         	0.835000	0         	0.835000	0.337457  	0.835000	0         	
0.835833	0         	0.835833	0         	0.835833	0.337457  	0.835833	0         	
0.836667	0         	0.836667	0         	0.836667	0.337457  	0.836667	0         	
0.837500	0         	0.837500	0         	0.837500	0.337457  	0.837500	0         	
0.838333	0         	0.838333	0         	0.838333	0.337457  	0.838333	0         	
0.839167	0         	0.839167	0         	0.839167	0.337457  	0.839167	0         	
0.840000	0         	0.840000	0         	0.840000	0.337457  	0.840000	0         	
0.840833	0         	0.840833	0         	0.840833	0.337457  	0.840833	0         	
0.841667	0         	0.841667	0         	0.841667	0.337457  	0.841667	0         	
0.842500	0         	0.842500	0         	0.842500	0.337457  	0.842500	0         	
0.843333	0         	0.843333	0         	0.843333	0.337457  	0.843333	0         	
0.844167	0         	0.844167	0         	0.844167	0.337457  	0.844167	0         	
0.845000	0         	0.845000	0         	0.845000	0.337457  	0.845000	0         	
0.845833	0         	0.845833	0         	0.845833	0.337457  	0.845833	0         	
0.846667	0         	0.846667	0         	0.846667	0.337457  	0.846667	0         	
0.847500	0         	0.847500	0         	0.847500	0.337457  	0.847500	0         	
0.848333	0         	0.848333	0         	0.848333	0.337457  	0.848333	0         	
0.849167	0         	0.849167	0         	0.849167	0.337457  	0.849167	0         	
0.850000	0         	0.850000	0         	0.850000	0.337457  	0.850000	0         	
0.850833	0         	0.850833	0         	0.850833	0.337457  	0.850833	0         	
0.851667	0         	0.851667	0         	0.851667	0.337457  	0.851667	0         	
0.852500	0         	0.852500	0         	0.852500	0.337457  	0.852500	0         	
0.853333	0         	0.853333	0         	0.853333	0.337457  	0.853333	0         	
0.854167	0         	0.854167	0         	0.854167	0.337457  	0.854167	0         	
0.855000	0         	0.855000	0         	0.855000	0.337457  	0.855000	0         	
0.855833	0         	0.855833	0         	0.855833	0.337457  	0.855833	0         	
0.856667	0         	0.856667	0         	0.856667	0.337457  	0.856667	0         	
0.857500	0         	0.857500	0         	0.857500	0.337457  	0.857500	0         	
0.858333	0         	0.858333	0         	0.858333	0.337457  	0.858333	0         	
0.859167	0         	0.859167	0         	0.859167	0.337457  	0.859167	0         	
0.860000	0         	0.860000	0         	0.860000	0.337457  	0.860000	0         	
0.860833	0         	0.860833	0         	0.860833	0.337457  	0.860833	0         	
0.861667	0         	0.861667	0         	0.861667	0.337457  	0.861667	0         	
0.862500	0         	0.862500	0         	0.862500	0.337457  	0.862500	0         	
0.863333	0         	0.863333	0         	0.863333	0.337457  	0.863333	0         	
0.864167	0         	0.864167	0         	0.864167	0.337457  	0.864167	0         	
0.865000	0         	0.865000	0         	0.865000	0.337457  	0.865000	0         	
0.865833	0         	0.865833	0         	0.865833	0.337457  	0.865833	0         	
0.866667	0         	0.866667	0         	0.866667	0.337457  	0.866667	0         	
0.867500	0         	0.867500	0         	0.867500	0.337457  	0.867500	0         	
0.868333	0         	0.868333	0         	0.868333	0.337457  	0.868333	0         	
0.869167	0         	0.869167	0         	0.869167	0.337457  	0.869167	0         	
0.870000	0         	0.870000	0         	0.870000	0.337457  	0.870000	0         	
