Thickness of SUS flat deg [mm]1	(B-C) stopped in THIS detector	Thickness of SUS flat deg [mm]2	(C)   yield after THIS detector 	Thickness of SUS flat deg [mm]3	(A-B) stopped before THIS detector	Thickness of SUS flat deg [mm]4	(B)   yield before THIS detector	
0.735000	0.0110671 	0.735000	4.16123   	0.735000	0.151573  	0.735000	4.1723    	
0.735556	0.0133469 	0.735556	4.1556    	0.735556	0.154924  	0.735556	4.16895   	
0.736111	0.0159808 	0.736111	4.14895   	0.736111	0.158939  	0.736111	4.16493   	
0.736667	0.0190144 	0.736667	4.14112   	0.736667	0.163733  	0.736667	4.16014   	
0.737222	0.0224654 	0.737222	4.13204   	0.737222	0.169365  	0.737222	4.15451   	
0.737778	0.0263807 	0.737778	4.12151   	0.737778	0.17598   	0.737778	4.14789   	
0.738333	0.0307751 	0.738333	4.10943   	0.738333	0.183669  	0.738333	4.1402    	
0.738889	0.0356839 	0.738889	4.09568   	0.738889	0.192506  	0.738889	4.13136   	
0.739444	0.0411232 	0.739444	4.08011   	0.739444	0.202633  	0.739444	4.12124   	
0.740000	0.0471039 	0.740000	4.06268   	0.740000	0.21409   	0.740000	4.10978   	
0.740556	0.0536717 	0.740556	4.04326   	0.740556	0.226941  	0.740556	4.09693   	
0.741111	0.0607914 	0.741111	4.02183   	0.741111	0.241251  	0.741111	4.08262   	
0.741667	0.0684693 	0.741667	3.99839   	0.741667	0.257009  	0.741667	4.06686   	
0.742222	0.0767228 	0.742222	3.97295   	0.742222	0.274203  	0.742222	4.04967   	
0.742778	0.0855318 	0.742778	3.94573   	0.742778	0.292613  	0.742778	4.03126   	
0.743333	0.0948647 	0.743333	3.91668   	0.743333	0.312327  	0.743333	4.01154   	
0.743889	0.104765  	0.743889	3.88598   	0.743889	0.333123  	0.743889	3.99075   	
0.744444	0.115241  	0.744444	3.85382   	0.744444	0.354806  	0.744444	3.96906   	
0.745000	0.126178  	0.745000	3.82061   	0.745000	0.377079  	0.745000	3.94679   	
0.745556	0.137639  	0.745556	3.78671   	0.745556	0.399524  	0.745556	3.92435   	
0.746111	0.149616  	0.746111	3.75251   	0.746111	0.421749  	0.746111	3.90212   	
0.746667	0.162161  	0.746667	3.71817   	0.746667	0.443544  	0.746667	3.88033   	
0.747222	0.175248  	0.747222	3.6842    	0.747222	0.464423  	0.747222	3.85945   	
0.747778	0.188864  	0.747778	3.65122   	0.747778	0.483788  	0.747778	3.84008   	
0.748333	0.203162  	0.748333	3.61924   	0.748333	0.501465  	0.748333	3.82241   	
0.748889	0.218222  	0.748889	3.58835   	0.748889	0.517301  	0.748889	3.80657   	
0.749444	0.23406   	0.749444	3.5586    	0.749444	0.531211  	0.749444	3.79266   	
0.750000	0.250844  	0.750000	3.53001   	0.750000	0.543015  	0.750000	3.78086   	
0.750556	0.268609  	0.750556	3.50229   	0.750556	0.552973  	0.750556	3.7709    	
0.751111	0.287606  	0.751111	3.4752    	0.751111	0.56106   	0.751111	3.76281   	
0.751667	0.308024  	0.751667	3.44791   	0.751667	0.56794   	0.751667	3.75593   	
0.752222	0.329293  	0.752222	3.42077   	0.752222	0.573812  	0.752222	3.75006   	
0.752778	0.351411  	0.752778	3.39372   	0.752778	0.57874   	0.752778	3.74513   	
0.753333	0.37425   	0.753333	3.36643   	0.753333	0.583186  	0.753333	3.74068   	
0.753889	0.398871  	0.753889	3.33735   	0.753889	0.587651  	0.753889	3.73622   	
0.754444	0.425337  	0.754444	3.30583   	0.754444	0.592708  	0.754444	3.73116   	
0.755000	0.452069  	0.755000	3.27274   	0.755000	0.59906   	0.755000	3.72481   	
0.755556	0.478904  	0.755556	3.23673   	0.755556	0.608241  	0.755556	3.71563   	
0.756111	0.506602  	0.756111	3.19527   	0.756111	0.621999  	0.756111	3.70187   	
0.756667	0.536251  	0.756667	3.14295   	0.756667	0.644671  	0.756667	3.6792    	
0.757222	0.567995  	0.757222	3.07857   	0.757222	0.677308  	0.757222	3.64656   	
0.757778	0.604909  	0.757778	2.99256   	0.757778	0.726403  	0.757778	3.59747   	
0.758333	0.64509   	0.758333	2.88131   	0.758333	0.797475  	0.758333	3.5264    	
0.758889	0.679403  	0.758889	2.74044   	0.758889	0.904027  	0.758889	3.41984   	
0.759444	0.702961  	0.759444	2.55123   	0.759444	1.06968   	0.759444	3.2542    	
0.760000	0.723964  	0.760000	2.30499   	0.760000	1.29491   	0.760000	3.02896   	
0.760556	0.740858  	0.760556	1.98483   	0.760556	1.59818   	0.760556	2.72569   	
0.761111	0.719581  	0.761111	1.63438   	0.761111	1.96991   	0.761111	2.35396   	
0.761667	0.678975  	0.761667	1.27607   	0.761667	2.36883   	0.761667	1.95504   	
0.762222	0.634265  	0.762222	0.953317  	0.762222	2.73629   	0.762222	1.58758   	
0.762778	0.585856  	0.762778	0.698405  	0.762778	3.03961   	0.762778	1.28426   	
0.763333	0.536691  	0.763333	0.523915  	0.763333	3.26327   	0.763333	1.06061   	
0.763889	0.495096  	0.763889	0.407682  	0.763889	3.42109   	0.763889	0.902778  	
0.764444	0.457663  	0.764444	0.326597  	0.764444	3.53961   	0.764444	0.784261  	
0.765000	0.4258    	0.765000	0.269976  	0.765000	3.62809   	0.765000	0.695776  	
0.765556	0.237919  	0.765556	0.0452917 	0.765556	4.04066   	0.765556	0.283211  	
0.766111	0.183495  	0.766111	9.65118e-05	0.766111	4.14028   	0.766111	0.183591  	
0.766667	0.147766  	0.766667	2.80165e-07	0.766667	4.1761    	0.766667	0.147766  	
0.767222	0.104018  	0.767222	0         	0.767222	4.21985   	0.767222	0.104018  	
0.767778	0.0579872 	0.767778	0         	0.767778	4.26588   	0.767778	0.0579872 	
0.768333	0.0202016 	0.768333	0         	0.768333	4.30367   	0.768333	0.0202016 	
0.768889	2.16074e-05	0.768889	0         	0.768889	4.32385   	0.768889	2.16074e-05	
0.769444	1.319e-08 	0.769444	0         	0.769444	4.32387   	0.769444	1.319e-08 	
0.770000	3.57013e-11	0.770000	0         	0.770000	4.32387   	0.770000	3.57013e-11	
0.770556	4.06865e-13	0.770556	0         	0.770556	4.32387   	0.770556	4.06865e-13	
0.771111	0.00464953	0.771111	0         	0.771111	4.31922   	0.771111	0.00464953	
0.771667	9.84885e-16	0.771667	0         	0.771667	4.32387   	0.771667	9.84885e-16	
0.772222	7.56616e-17	0.772222	0         	0.772222	4.32387   	0.772222	7.56616e-17	
0.772778	2.05744e-18	0.772778	0         	0.772778	4.32387   	0.772778	2.05744e-18	
0.773333	0         	0.773333	0         	0.773333	4.32387   	0.773333	0         	
0.773889	0         	0.773889	0         	0.773889	4.32387   	0.773889	0         	
0.774444	0         	0.774444	0         	0.774444	4.32387   	0.774444	0         	
0.775000	0         	0.775000	0         	0.775000	4.32387   	0.775000	0         	
0.775556	0         	0.775556	0         	0.775556	4.32387   	0.775556	0         	
0.776111	0         	0.776111	0         	0.776111	4.32387   	0.776111	0         	
0.776667	0         	0.776667	0         	0.776667	4.32387   	0.776667	0         	
0.777222	0         	0.777222	0         	0.777222	4.32387   	0.777222	0         	
0.777778	0         	0.777778	0         	0.777778	4.32387   	0.777778	0         	
0.778333	0         	0.778333	0         	0.778333	4.32387   	0.778333	0         	
0.778889	0         	0.778889	0         	0.778889	4.32387   	0.778889	0         	
0.779444	0         	0.779444	0         	0.779444	4.32387   	0.779444	0         	
0.780000	0         	0.780000	0         	0.780000	4.32387   	0.780000	0         	
0.780556	0         	0.780556	0         	0.780556	4.32387   	0.780556	0         	
0.781111	0         	0.781111	0         	0.781111	4.32387   	0.781111	0         	
0.781667	0         	0.781667	0         	0.781667	4.32387   	0.781667	0         	
0.782222	0         	0.782222	0         	0.782222	4.32387   	0.782222	0         	
0.782778	0         	0.782778	0         	0.782778	4.32387   	0.782778	0         	
0.783333	0         	0.783333	0         	0.783333	4.32387   	0.783333	0         	
0.783889	0         	0.783889	0         	0.783889	4.32387   	0.783889	0         	
0.784444	0         	0.784444	0         	0.784444	4.32387   	0.784444	0         	
0.785000	0         	0.785000	0         	0.785000	4.32387   	0.785000	0         	
0.785556	0         	0.785556	0         	0.785556	4.32387   	0.785556	0         	
0.786111	0         	0.786111	0         	0.786111	4.32387   	0.786111	0         	
0.786667	0         	0.786667	0         	0.786667	4.32387   	0.786667	0         	
0.787222	0         	0.787222	0         	0.787222	4.32387   	0.787222	0         	
0.787778	0         	0.787778	0         	0.787778	4.32387   	0.787778	0         	
0.788333	0         	0.788333	0         	0.788333	4.32387   	0.788333	0         	
0.788889	0         	0.788889	0         	0.788889	4.32387   	0.788889	0         	
0.789444	0         	0.789444	0         	0.789444	4.32387   	0.789444	0         	
0.790000	0         	0.790000	0         	0.790000	4.32387   	0.790000	0         	
0.790556	0         	0.790556	0         	0.790556	4.32387   	0.790556	0         	
0.791111	0         	0.791111	0         	0.791111	4.32387   	0.791111	0         	
0.791667	0         	0.791667	0         	0.791667	4.32387   	0.791667	0         	
0.792222	0         	0.792222	0         	0.792222	4.32387   	0.792222	0         	
0.792778	0         	0.792778	0         	0.792778	4.32387   	0.792778	0         	
0.793333	0         	0.793333	0         	0.793333	4.32387   	0.793333	0         	
0.793889	0         	0.793889	0         	0.793889	4.32387   	0.793889	0         	
0.794444	0         	0.794444	0         	0.794444	4.32387   	0.794444	0         	
0.795000	0         	0.795000	0         	0.795000	4.32387   	0.795000	0         	
0.795556	0         	0.795556	0         	0.795556	4.32387   	0.795556	0         	
0.796111	0         	0.796111	0         	0.796111	4.32387   	0.796111	0         	
0.796667	0         	0.796667	0         	0.796667	4.32387   	0.796667	0         	
0.797222	0         	0.797222	0         	0.797222	4.32387   	0.797222	0         	
0.797778	0         	0.797778	0         	0.797778	4.32387   	0.797778	0         	
0.798333	0         	0.798333	0         	0.798333	4.32387   	0.798333	0         	
0.798889	0         	0.798889	0         	0.798889	4.32387   	0.798889	0         	
0.799444	0         	0.799444	0         	0.799444	4.32387   	0.799444	0         	
0.800000	0         	0.800000	0         	0.800000	4.32387   	0.800000	0         	
