Thickness of SUS flat deg [mm]1	(B-C) stopped in THIS detector	Thickness of SUS flat deg [mm]2	(C)   yield after THIS detector 	Thickness of SUS flat deg [mm]3	(A-B) stopped before THIS detector	Thickness of SUS flat deg [mm]4	(B)   yield before THIS detector	
0.850000	3.49237e-07	0.850000	0.400629  	0.850000	0.0150728 	0.850000	0.40063   	
0.850667	5.96423e-06	0.850667	0.400617  	0.850667	0.0150795 	0.850667	0.400623  	
0.851333	2.3144e-05	0.851333	0.400593  	0.851333	0.0150861 	0.851333	0.400616  	
0.852000	2.82793e-05	0.852000	0.400581  	0.852000	0.0150935 	0.852000	0.400609  	
0.852667	4.14427e-05	0.852667	0.400555  	0.852667	0.0151064 	0.852667	0.400596  	
0.853333	6.03857e-05	0.853333	0.400515  	0.853333	0.015127  	0.853333	0.400575  	
0.854000	8.63504e-05	0.854000	0.400464  	0.854000	0.0151517 	0.854000	0.400551  	
0.854667	0.000124264	0.854667	0.400393  	0.854667	0.0151853 	0.854667	0.400517  	
0.855333	0.000176636	0.855333	0.400295  	0.855333	0.0152308 	0.855333	0.400472  	
0.856000	0.000247741	0.856000	0.400161  	0.856000	0.0152933 	0.856000	0.400409  	
0.856667	0.000342755	0.856667	0.39998   	0.856667	0.0153794 	0.856667	0.400323  	
0.857333	0.000468279	0.857333	0.399736  	0.857333	0.0154977 	0.857333	0.400205  	
0.858000	0.000630939	0.858000	0.399413  	0.858000	0.015658  	0.858000	0.400044  	
0.858667	0.000838616	0.858667	0.39899   	0.858667	0.0158734 	0.858667	0.399829  	
0.859333	0.00110005	0.859333	0.398442  	0.859333	0.0161599 	0.859333	0.399543  	
0.860000	0.00142307	0.860000	0.397745  	0.860000	0.0165346 	0.860000	0.399168  	
0.860667	0.00181816	0.860667	0.396864  	0.860667	0.0170205 	0.860667	0.398682  	
0.861333	0.00229295	0.861333	0.39577   	0.861333	0.0176396 	0.861333	0.398063  	
0.862000	0.00285498	0.862000	0.394431  	0.862000	0.0184166 	0.862000	0.397286  	
0.862667	0.00351398	0.862667	0.392807  	0.862667	0.0193816 	0.862667	0.396321  	
0.863333	0.004272  	0.863333	0.390875  	0.863333	0.020555  	0.863333	0.395147  	
0.864000	0.00513633	0.864000	0.388597  	0.864000	0.0219691 	0.864000	0.393733  	
0.864667	0.0061067 	0.864667	0.385949  	0.864667	0.0236467 	0.864667	0.392056  	
0.865333	0.00718544	0.865333	0.382907  	0.865333	0.0256096 	0.865333	0.390093  	
0.866000	0.00836844	0.866000	0.379463  	0.866000	0.0278712 	0.866000	0.387831  	
0.866667	0.00964813	0.866667	0.37563   	0.866667	0.0304245 	0.866667	0.385278  	
0.867333	0.0110183 	0.867333	0.371422  	0.867333	0.0332621 	0.867333	0.38244   	
0.868000	0.0124675 	0.868000	0.366888  	0.868000	0.0363471 	0.868000	0.379355  	
0.868667	0.0139844 	0.868667	0.362099  	0.868667	0.039619  	0.868667	0.376083  	
0.869333	0.015558  	0.869333	0.35715   	0.869333	0.0429945 	0.869333	0.372708  	
0.870000	0.017182  	0.870000	0.35216   	0.870000	0.0463604 	0.870000	0.369342  	
0.870667	0.0188558 	0.870667	0.347231  	0.870667	0.0496153 	0.870667	0.366087  	
0.871333	0.0206048 	0.871333	0.342394  	0.871333	0.0527039 	0.871333	0.362998  	
0.872000	0.0224412 	0.872000	0.337753  	0.872000	0.0555081 	0.872000	0.360194  	
0.872667	0.024382  	0.872667	0.333403  	0.872667	0.0579178 	0.872667	0.357785  	
0.873333	0.0264076 	0.873333	0.329348  	0.873333	0.0599473 	0.873333	0.355755  	
0.874000	0.0285678 	0.874000	0.326122  	0.874000	0.0610126 	0.874000	0.35469   	
0.874667	0.0309249 	0.874667	0.323902  	0.874667	0.0608753 	0.874667	0.354827  	
