Thickness of SUS flat deg [mm]1	(B-C) stopped in THIS detector	Thickness of SUS flat deg [mm]2	(C)   yield after THIS detector 	Thickness of SUS flat deg [mm]3	(A-B) stopped before THIS detector	Thickness of SUS flat deg [mm]4	(B)   yield before THIS detector	
0.871111	0.0499716 	0.871111	73.5896   	0.871111	2.86985   	0.871111	73.6395   	
0.872000	0.0765103 	0.872000	73.5381   	0.872000	2.89476   	0.872000	73.6146   	
0.872889	0.114293  	0.872889	73.4626   	0.872889	2.93248   	0.872889	73.5769   	
0.873778	0.166477  	0.873778	73.3545   	0.873778	2.98839   	0.873778	73.521    	
0.874667	0.236721  	0.874667	73.2032   	0.874667	3.0695    	0.874667	73.4399   	
0.875556	0.328751  	0.875556	72.9964   	0.875556	3.18421   	0.875556	73.3252   	
0.876444	0.446442  	0.876444	72.7202   	0.876444	3.34278   	0.876444	73.1666   	
0.877333	0.593046  	0.877333	72.3599   	0.877333	3.55643   	0.877333	72.953    	
0.878222	0.77135   	0.878222	71.902    	0.878222	3.83603   	0.878222	72.6734   	
0.879111	0.98299   	0.879111	71.3326   	0.879111	4.19377   	0.879111	72.3156   	
0.880000	1.22909   	0.880000	70.6408   	0.880000	4.63947   	0.880000	71.8699   	
0.880889	1.50876   	0.880889	69.8197   	0.880889	5.18098   	0.880889	71.3284   	
0.881778	1.81958   	0.881778	68.8719   	0.881778	5.8179    	0.881778	70.6915   	
0.882667	2.15819   	0.882667	67.8075   	0.882667	6.54373   	0.882667	69.9657   	
0.883556	2.51984   	0.883556	66.6544   	0.883556	7.33512   	0.883556	69.1743   	
0.884444	2.89933   	0.884444	65.4502   	0.884444	8.15986   	0.884444	68.3495   	
0.885333	3.29573   	0.885333	64.2451   	0.885333	8.96858   	0.885333	67.5408   	
0.886222	3.71308   	0.886222	63.0655   	0.886222	9.73079   	0.886222	66.7786   	
0.887111	4.16      	0.887111	61.9513   	0.887111	10.3981   	0.887111	66.1113   	
0.888000	4.63672   	0.888000	60.9368   	0.888000	10.9358   	0.888000	65.5736   	
0.888889	5.14919   	0.888889	60.1065   	0.888889	11.2537   	0.888889	65.2557   	
0.889778	5.7248    	0.889778	59.6087   	0.889778	11.1759   	0.889778	65.3335   	
0.890667	6.40605   	0.890667	59.3152   	0.890667	10.7881   	0.890667	65.7213   	
0.891556	7.26672   	0.891556	58.9186   	0.891556	10.3241   	0.891556	66.1853   	
0.892444	8.37261   	0.892444	58.1806   	0.892444	9.95617   	0.892444	66.5532   	
0.893333	9.77228   	0.893333	57.0438   	0.893333	9.69326   	0.893333	66.8161   	
0.894222	11.4392   	0.894222	55.2832   	0.894222	9.78695   	0.894222	66.7224   	
0.895111	12.8166   	0.895111	52.4369   	0.895111	11.2559   	0.895111	65.2535   	
0.896000	14.3031   	0.896000	48.2506   	0.896000	13.9557   	0.896000	62.5537   	
0.896889	15.1819   	0.896889	42.4859   	0.896889	18.8416   	0.896889	57.6678   	
0.897778	15.7657   	0.897778	35.538    	0.897778	25.2056   	0.897778	51.3038   	
0.898667	16.0076   	0.898667	27.8629   	0.898667	32.6389   	0.898667	43.8705   	
0.899556	19.8173   	0.899556	7.45529   	0.899556	49.2368   	0.899556	27.2726   	
0.900444	18.2057   	0.900444	0.937383  	0.900444	57.3663   	0.900444	19.1431   	
0.901333	14.2807   	0.901333	0         	0.901333	62.2287   	0.901333	14.2807   	
0.902222	8.82542   	0.902222	0         	0.902222	67.684    	0.902222	8.82542   	
0.903111	3.31316   	0.903111	0         	0.903111	73.1962   	0.903111	3.31316   	
0.904000	0.16064   	0.904000	0         	0.904000	76.3488   	0.904000	0.16064   	
0.904889	0.00663258	0.904889	0         	0.904889	76.5028   	0.904889	0.00663258	
0.905778	0.000646249	0.905778	0         	0.905778	76.5087   	0.905778	0.000646249	
0.906667	4.47832e-05	0.906667	0         	0.906667	76.5093   	0.906667	4.47832e-05	
0.907556	0         	0.907556	0         	0.907556	76.5094   	0.907556	0         	
0.908444	0         	0.908444	0         	0.908444	76.5094   	0.908444	0         	
0.909333	0         	0.909333	0         	0.909333	76.5094   	0.909333	0         	
0.910222	0         	0.910222	0         	0.910222	76.5094   	0.910222	0         	
0.911111	0         	0.911111	0         	0.911111	76.5094   	0.911111	0         	
0.912000	0         	0.912000	0         	0.912000	76.5094   	0.912000	0         	
0.912889	0         	0.912889	0         	0.912889	76.5094   	0.912889	0         	
0.913778	0         	0.913778	0         	0.913778	76.5094   	0.913778	0         	
0.914667	0         	0.914667	0         	0.914667	76.5094   	0.914667	0         	
0.915556	0         	0.915556	0         	0.915556	76.5094   	0.915556	0         	
0.916444	0         	0.916444	0         	0.916444	76.5094   	0.916444	0         	
0.917333	0         	0.917333	0         	0.917333	76.5094   	0.917333	0         	
0.918222	0         	0.918222	0         	0.918222	76.5094   	0.918222	0         	
0.919111	0         	0.919111	0         	0.919111	76.5094   	0.919111	0         	
0.920000	0         	0.920000	0         	0.920000	76.5094   	0.920000	0         	
0.920889	0         	0.920889	0         	0.920889	76.5094   	0.920889	0         	
0.921778	0         	0.921778	0         	0.921778	76.5094   	0.921778	0         	
0.922667	0         	0.922667	0         	0.922667	76.5094   	0.922667	0         	
0.923556	0         	0.923556	0         	0.923556	76.5094   	0.923556	0         	
0.924444	0         	0.924444	0         	0.924444	76.5094   	0.924444	0         	
0.925333	0         	0.925333	0         	0.925333	76.5094   	0.925333	0         	
0.926222	0         	0.926222	0         	0.926222	76.5094   	0.926222	0         	
0.927111	0         	0.927111	0         	0.927111	76.5094   	0.927111	0         	
0.928000	0         	0.928000	0         	0.928000	76.5094   	0.928000	0         	
0.928889	0         	0.928889	0         	0.928889	76.5094   	0.928889	0         	
0.929778	0         	0.929778	0         	0.929778	76.5094   	0.929778	0         	
0.930667	0         	0.930667	0         	0.930667	76.5094   	0.930667	0         	
0.931556	0         	0.931556	0         	0.931556	76.5094   	0.931556	0         	
0.932444	0         	0.932444	0         	0.932444	76.5094   	0.932444	0         	
0.933333	0         	0.933333	0         	0.933333	76.5094   	0.933333	0         	
0.934222	0         	0.934222	0         	0.934222	76.5094   	0.934222	0         	
0.935111	0         	0.935111	0         	0.935111	76.5094   	0.935111	0         	
0.936000	0         	0.936000	0         	0.936000	76.5094   	0.936000	0         	
0.936889	0         	0.936889	0         	0.936889	76.5094   	0.936889	0         	
0.937778	0         	0.937778	0         	0.937778	76.5094   	0.937778	0         	
0.938667	0         	0.938667	0         	0.938667	76.5094   	0.938667	0         	
0.939556	0         	0.939556	0         	0.939556	76.5094   	0.939556	0         	
0.940444	0         	0.940444	0         	0.940444	76.5094   	0.940444	0         	
0.941333	0         	0.941333	0         	0.941333	76.5094   	0.941333	0         	
0.942222	0         	0.942222	0         	0.942222	76.5094   	0.942222	0         	
0.943111	0         	0.943111	0         	0.943111	76.5094   	0.943111	0         	
0.944000	0         	0.944000	0         	0.944000	76.5094   	0.944000	0         	
0.944889	0         	0.944889	0         	0.944889	76.5094   	0.944889	0         	
0.945778	0         	0.945778	0         	0.945778	76.5094   	0.945778	0         	
0.946667	0         	0.946667	0         	0.946667	76.5094   	0.946667	0         	
0.947556	0         	0.947556	0         	0.947556	76.5094   	0.947556	0         	
0.948444	0         	0.948444	0         	0.948444	76.5094   	0.948444	0         	
