Thickness of SUS flat deg [mm]1	(B-C) stopped in THIS detector	Thickness of SUS flat deg [mm]2	(C)   yield after THIS detector 	Thickness of SUS flat deg [mm]3	(A-B) stopped before THIS detector	Thickness of SUS flat deg [mm]4	(B)   yield before THIS detector	
0.846000	0.0564653 	0.846000	7.85938   	0.846000	0.384962  	0.846000	7.91584   	
0.846667	0.0671219 	0.846667	7.82792   	0.846667	0.405767  	0.846667	7.89504   	
0.847333	0.0790944 	0.847333	7.79136   	0.847333	0.430356  	0.847333	7.87045   	
0.848000	0.0924117 	0.848000	7.74929   	0.848000	0.459102  	0.848000	7.8417    	
0.848667	0.107062  	0.848667	7.70143   	0.848667	0.49231   	0.848667	7.8085    	
0.849333	0.123026  	0.849333	7.64756   	0.849333	0.53022   	0.849333	7.77059   	
0.850000	0.140301  	0.850000	7.58734   	0.850000	0.573168  	0.850000	7.72764   	
0.850667	0.158827  	0.850667	7.52077   	0.850667	0.621205  	0.850667	7.6796    	
0.851333	0.178483  	0.851333	7.4479    	0.851333	0.674425  	0.851333	7.62638   	
0.852000	0.19909   	0.852000	7.36897   	0.852000	0.732749  	0.852000	7.56806   	
0.852667	0.220274  	0.852667	7.28555   	0.852667	0.794984  	0.852667	7.50582   	
0.853333	0.242055  	0.853333	7.19913   	0.853333	0.859624  	0.853333	7.44118   	
0.854000	0.264233  	0.854000	7.11245   	0.854000	0.924123  	0.854000	7.37668   	
0.854667	0.28667   	0.854667	7.0281    	0.854667	0.98604   	0.854667	7.31477   	
0.855333	0.309499  	0.855333	6.94787   	0.855333	1.04344   	0.855333	7.25736   	
0.856000	0.333261  	0.856000	6.87175   	0.856000	1.0958    	0.856000	7.20501   	
0.856667	0.358011  	0.856667	6.79407   	0.856667	1.14873   	0.856667	7.15208   	
0.857333	0.383812  	0.857333	6.71988   	0.857333	1.19711   	0.857333	7.1037    	
0.858000	0.410795  	0.858000	6.65477   	0.858000	1.23525   	0.858000	7.06556   	
0.858667	0.439053  	0.858667	6.60339   	0.858667	1.25836   	0.858667	7.04244   	
0.859333	0.469017  	0.859333	6.5693    	0.859333	1.26249   	0.859333	7.03831   	
0.860000	0.501336  	0.860000	6.55223   	0.860000	1.24724   	0.860000	7.05357   	
0.860667	0.53735   	0.860667	6.54498   	0.860667	1.21848   	0.860667	7.08233   	
0.861333	0.578661  	0.861333	6.53796   	0.861333	1.18418   	0.861333	7.11662   	
0.862000	0.627168  	0.862000	6.52243   	0.862000	1.15121   	0.862000	7.1496    	
0.862667	0.683999  	0.862667	6.49591   	0.862667	1.1209    	0.862667	7.17991   	
0.863333	0.751257  	0.863333	6.45351   	0.863333	1.09604   	0.863333	7.20477   	
0.864000	0.826455  	0.864000	6.38684   	0.864000	1.08751   	0.864000	7.2133    	
0.864667	0.920248  	0.864667	6.27061   	0.864667	1.10995   	0.864667	7.19086   	
0.865333	0.999902  	0.865333	6.10714   	0.865333	1.19377   	0.865333	7.10704   	
0.866000	1.09606   	0.866000	5.87676   	0.866000	1.32799   	0.866000	6.97282   	
0.866667	1.15581   	0.866667	5.60138   	0.866667	1.54362   	0.866667	6.75718   	
0.867333	1.20805   	0.867333	5.2486    	0.867333	1.84416   	0.867333	6.45664   	
0.868000	1.25023   	0.868000	4.83724   	0.868000	2.21334   	0.868000	6.08746   	
0.868667	1.27621   	0.868667	4.37245   	0.868667	2.65215   	0.868667	5.64866   	
0.869333	1.29837   	0.869333	3.83645   	0.869333	3.16598   	0.869333	5.13483   	
0.870000	1.30635   	0.870000	3.28831   	0.870000	3.70615   	0.870000	4.59466   	
0.870667	1.30264   	0.870667	2.75521   	0.870667	4.24296   	0.870667	4.05785   	
0.871333	1.53244   	0.871333	1.2364    	0.871333	5.53197   	0.871333	2.76884   	
0.872000	1.45404   	0.872000	0.808967  	0.872000	6.0378    	0.872000	2.263     	
0.872667	1.36223   	0.872667	0.441453  	0.872667	6.49712   	0.872667	1.80368   	
0.873333	1.20284   	0.873333	0.00356188	0.873333	7.0944    	0.873333	1.2064    	
0.874000	1.02037   	0.874000	0.0105619 	0.874000	7.26987   	0.874000	1.03093   	
0.874667	0.486626  	0.874667	0         	0.874667	7.81418   	0.874667	0.486626  	
0.875333	0.412554  	0.875333	0         	0.875333	7.88825   	0.875333	0.412554  	
0.876000	0.00564658	0.876000	0         	0.876000	8.29516   	0.876000	0.00564658	
0.876667	1.18723e-07	0.876667	0         	0.876667	8.30081   	0.876667	1.18723e-07	
0.877333	4.75273e-11	0.877333	0         	0.877333	8.30081   	0.877333	4.75273e-11	
0.878000	0.0115877 	0.878000	0         	0.878000	8.28922   	0.878000	0.0115877 	
0.878667	0.00540564	0.878667	0         	0.878667	8.2954    	0.878667	0.00540564	
0.879333	0.00195516	0.879333	0         	0.879333	8.29885   	0.879333	0.00195516	
0.880000	0         	0.880000	0         	0.880000	8.30081   	0.880000	0         	
0.880667	0         	0.880667	0         	0.880667	8.30081   	0.880667	0         	
0.881333	0         	0.881333	0         	0.881333	8.30081   	0.881333	0         	
0.882000	0         	0.882000	0         	0.882000	8.30081   	0.882000	0         	
0.882667	0         	0.882667	0         	0.882667	8.30081   	0.882667	0         	
0.883333	0         	0.883333	0         	0.883333	8.30081   	0.883333	0         	
0.884000	0         	0.884000	0         	0.884000	8.30081   	0.884000	0         	
0.884667	0         	0.884667	0         	0.884667	8.30081   	0.884667	0         	
0.885333	0         	0.885333	0         	0.885333	8.30081   	0.885333	0         	
0.886000	0         	0.886000	0         	0.886000	8.30081   	0.886000	0         	
0.886667	0         	0.886667	0         	0.886667	8.30081   	0.886667	0         	
0.887333	0         	0.887333	0         	0.887333	8.30081   	0.887333	0         	
0.888000	0         	0.888000	0         	0.888000	8.30081   	0.888000	0         	
0.888667	0         	0.888667	0         	0.888667	8.30081   	0.888667	0         	
0.889333	0         	0.889333	0         	0.889333	8.30081   	0.889333	0         	
0.890000	0         	0.890000	0         	0.890000	8.30081   	0.890000	0         	
0.890667	0         	0.890667	0         	0.890667	8.30081   	0.890667	0         	
0.891333	0         	0.891333	0         	0.891333	8.30081   	0.891333	0         	
0.892000	0         	0.892000	0         	0.892000	8.30081   	0.892000	0         	
0.892667	0         	0.892667	0         	0.892667	8.30081   	0.892667	0         	
0.893333	0         	0.893333	0         	0.893333	8.30081   	0.893333	0         	
0.894000	0         	0.894000	0         	0.894000	8.30081   	0.894000	0         	
0.894667	0         	0.894667	0         	0.894667	8.30081   	0.894667	0         	
0.895333	0         	0.895333	0         	0.895333	8.30081   	0.895333	0         	
0.896000	0         	0.896000	0         	0.896000	8.30081   	0.896000	0         	
0.896667	0         	0.896667	0         	0.896667	8.30081   	0.896667	0         	
0.897333	0         	0.897333	0         	0.897333	8.30081   	0.897333	0         	
0.898000	0         	0.898000	0         	0.898000	8.30081   	0.898000	0         	
0.898667	0         	0.898667	0         	0.898667	8.30081   	0.898667	0         	
0.899333	0         	0.899333	0         	0.899333	8.30081   	0.899333	0         	
0.900000	0         	0.900000	0         	0.900000	8.30081   	0.900000	0         	
0.900667	0         	0.900667	0         	0.900667	8.30081   	0.900667	0         	
0.901333	0         	0.901333	0         	0.901333	8.30081   	0.901333	0         	
0.902000	0         	0.902000	0         	0.902000	8.30081   	0.902000	0         	
0.902667	0         	0.902667	0         	0.902667	8.30081   	0.902667	0         	
0.903333	0         	0.903333	0         	0.903333	8.30081   	0.903333	0         	
0.904000	0         	0.904000	0         	0.904000	8.30081   	0.904000	0         	
0.904667	0         	0.904667	0         	0.904667	8.30081   	0.904667	0         	
0.905333	0         	0.905333	0         	0.905333	8.30081   	0.905333	0         	
0.906000	0         	0.906000	0         	0.906000	8.30081   	0.906000	0         	
0.906667	0         	0.906667	0         	0.906667	8.30081   	0.906667	0         	
0.907333	0         	0.907333	0         	0.907333	8.30081   	0.907333	0         	
0.908000	0         	0.908000	0         	0.908000	8.30081   	0.908000	0         	
0.908667	0         	0.908667	0         	0.908667	8.30081   	0.908667	0         	
0.909333	0         	0.909333	0         	0.909333	8.30081   	0.909333	0         	
0.910000	0         	0.910000	0         	0.910000	8.30081   	0.910000	0         	
0.910667	0         	0.910667	0         	0.910667	8.30081   	0.910667	0         	
0.911333	0         	0.911333	0         	0.911333	8.30081   	0.911333	0         	
0.912000	0         	0.912000	0         	0.912000	8.30081   	0.912000	0         	
0.912667	0         	0.912667	0         	0.912667	8.30081   	0.912667	0         	
0.913333	0         	0.913333	0         	0.913333	8.30081   	0.913333	0         	
0.914000	0         	0.914000	0         	0.914000	8.30081   	0.914000	0         	
0.914667	0         	0.914667	0         	0.914667	8.30081   	0.914667	0         	
0.915333	0         	0.915333	0         	0.915333	8.30081   	0.915333	0         	
0.916000	0         	0.916000	0         	0.916000	8.30081   	0.916000	0         	
0.916667	0         	0.916667	0         	0.916667	8.30081   	0.916667	0         	
0.917333	0         	0.917333	0         	0.917333	8.30081   	0.917333	0         	
0.918000	0         	0.918000	0         	0.918000	8.30081   	0.918000	0         	
0.918667	0         	0.918667	0         	0.918667	8.30081   	0.918667	0         	
0.919333	0         	0.919333	0         	0.919333	8.30081   	0.919333	0         	
0.920000	0         	0.920000	0         	0.920000	8.30081   	0.920000	0         	
