Thickness of SUS flat deg [mm]1	(B-C) stopped in THIS detector	Thickness of SUS flat deg [mm]2	(C)   yield after THIS detector 	Thickness of SUS flat deg [mm]3	(A-B) stopped before THIS detector	Thickness of SUS flat deg [mm]4	(B)   yield before THIS detector	
0.795000	0         	0.795000	0         	0.795000	2.2577    	0.795000	0         	
0.795556	0         	0.795556	0         	0.795556	2.2577    	0.795556	0         	
0.796111	0         	0.796111	0         	0.796111	2.2577    	0.796111	0         	
0.796667	0         	0.796667	0         	0.796667	2.2577    	0.796667	0         	
0.797222	0         	0.797222	0         	0.797222	2.2577    	0.797222	0         	
0.797778	0         	0.797778	0         	0.797778	2.2577    	0.797778	0         	
0.798333	0         	0.798333	0         	0.798333	2.2577    	0.798333	0         	
0.798889	0         	0.798889	0         	0.798889	2.2577    	0.798889	0         	
0.799444	0         	0.799444	0         	0.799444	2.2577    	0.799444	0         	
0.800000	0         	0.800000	0         	0.800000	2.2577    	0.800000	0         	
0.800556	0         	0.800556	0         	0.800556	2.2577    	0.800556	0         	
0.801111	0         	0.801111	0         	0.801111	2.2577    	0.801111	0         	
0.801667	0         	0.801667	0         	0.801667	2.2577    	0.801667	0         	
0.802222	0         	0.802222	0         	0.802222	2.2577    	0.802222	0         	
0.802778	0         	0.802778	0         	0.802778	2.2577    	0.802778	0         	
0.803333	0         	0.803333	0         	0.803333	2.2577    	0.803333	0         	
0.803889	0         	0.803889	0         	0.803889	2.2577    	0.803889	0         	
0.804444	0         	0.804444	0         	0.804444	2.2577    	0.804444	0         	
0.805000	0         	0.805000	0         	0.805000	2.2577    	0.805000	0         	
0.805556	0         	0.805556	0         	0.805556	2.2577    	0.805556	0         	
0.806111	0         	0.806111	0         	0.806111	2.2577    	0.806111	0         	
0.806667	0         	0.806667	0         	0.806667	2.2577    	0.806667	0         	
0.807222	0         	0.807222	0         	0.807222	2.2577    	0.807222	0         	
0.807778	0         	0.807778	0         	0.807778	2.2577    	0.807778	0         	
0.808333	0         	0.808333	0         	0.808333	2.2577    	0.808333	0         	
0.808889	0         	0.808889	0         	0.808889	2.2577    	0.808889	0         	
0.809444	0         	0.809444	0         	0.809444	2.2577    	0.809444	0         	
0.810000	0         	0.810000	0         	0.810000	2.2577    	0.810000	0         	
0.810556	0         	0.810556	0         	0.810556	2.2577    	0.810556	0         	
0.811111	0         	0.811111	0         	0.811111	2.2577    	0.811111	0         	
0.811667	0         	0.811667	0         	0.811667	2.2577    	0.811667	0         	
0.812222	0         	0.812222	0         	0.812222	2.2577    	0.812222	0         	
0.812778	0         	0.812778	0         	0.812778	2.2577    	0.812778	0         	
0.813333	0         	0.813333	0         	0.813333	2.2577    	0.813333	0         	
0.813889	0         	0.813889	0         	0.813889	2.2577    	0.813889	0         	
0.814444	0         	0.814444	0         	0.814444	2.2577    	0.814444	0         	
0.815000	0         	0.815000	0         	0.815000	2.2577    	0.815000	0         	
0.815556	0         	0.815556	0         	0.815556	2.2577    	0.815556	0         	
0.816111	0         	0.816111	0         	0.816111	2.2577    	0.816111	0         	
0.816667	0         	0.816667	0         	0.816667	2.2577    	0.816667	0         	
0.817222	0         	0.817222	0         	0.817222	2.2577    	0.817222	0         	
0.817778	0         	0.817778	0         	0.817778	2.2577    	0.817778	0         	
0.818333	0         	0.818333	0         	0.818333	2.2577    	0.818333	0         	
0.818889	0         	0.818889	0         	0.818889	2.2577    	0.818889	0         	
0.819444	0         	0.819444	0         	0.819444	2.2577    	0.819444	0         	
0.820000	0         	0.820000	0         	0.820000	2.2577    	0.820000	0         	
