Thickness of SUS flat deg [mm]1	(B-C) stopped in THIS detector	Thickness of SUS flat deg [mm]2	(C)   yield after THIS detector 	Thickness of SUS flat deg [mm]3	(A-B) stopped before THIS detector	Thickness of SUS flat deg [mm]4	(B)   yield before THIS detector	
0.864000	0.0147857 	0.864000	0         	0.864000	9.41943   	0.864000	0.0147857 	
0.864889	2.60481e-15	0.864889	0         	0.864889	9.43422   	0.864889	2.60481e-15	
0.865778	0.000763965	0.865778	0         	0.865778	9.43345   	0.865778	0.000763965	
0.866667	0         	0.866667	0         	0.866667	9.43422   	0.866667	0         	
0.867556	0         	0.867556	0         	0.867556	9.43422   	0.867556	0         	
0.868444	0         	0.868444	0         	0.868444	9.43422   	0.868444	0         	
0.869333	0         	0.869333	0         	0.869333	9.43422   	0.869333	0         	
0.870222	0         	0.870222	0         	0.870222	9.43422   	0.870222	0         	
0.871111	0         	0.871111	0         	0.871111	9.43422   	0.871111	0         	
0.872000	0         	0.872000	0         	0.872000	9.43422   	0.872000	0         	
0.872889	0         	0.872889	0         	0.872889	9.43422   	0.872889	0         	
0.873778	0         	0.873778	0         	0.873778	9.43422   	0.873778	0         	
0.874667	0         	0.874667	0         	0.874667	9.43422   	0.874667	0         	
0.875556	0         	0.875556	0         	0.875556	9.43422   	0.875556	0         	
0.876444	0         	0.876444	0         	0.876444	9.43422   	0.876444	0         	
0.877333	0         	0.877333	0         	0.877333	9.43422   	0.877333	0         	
0.878222	0         	0.878222	0         	0.878222	9.43422   	0.878222	0         	
0.879111	0         	0.879111	0         	0.879111	9.43422   	0.879111	0         	
0.880000	0         	0.880000	0         	0.880000	9.43422   	0.880000	0         	
0.880889	0         	0.880889	0         	0.880889	9.43422   	0.880889	0         	
0.881778	0         	0.881778	0         	0.881778	9.43422   	0.881778	0         	
0.882667	0         	0.882667	0         	0.882667	9.43422   	0.882667	0         	
0.883556	0         	0.883556	0         	0.883556	9.43422   	0.883556	0         	
0.884444	0         	0.884444	0         	0.884444	9.43422   	0.884444	0         	
0.885333	0         	0.885333	0         	0.885333	9.43422   	0.885333	0         	
0.886222	0         	0.886222	0         	0.886222	9.43422   	0.886222	0         	
0.887111	0         	0.887111	0         	0.887111	9.43422   	0.887111	0         	
0.888000	0         	0.888000	0         	0.888000	9.43422   	0.888000	0         	
0.888889	0         	0.888889	0         	0.888889	9.43422   	0.888889	0         	
0.889778	0         	0.889778	0         	0.889778	9.43422   	0.889778	0         	
0.890667	0         	0.890667	0         	0.890667	9.43422   	0.890667	0         	
0.891556	0         	0.891556	0         	0.891556	9.43422   	0.891556	0         	
0.892444	0         	0.892444	0         	0.892444	9.43422   	0.892444	0         	
0.893333	0         	0.893333	0         	0.893333	9.43422   	0.893333	0         	
0.894222	0         	0.894222	0         	0.894222	9.43422   	0.894222	0         	
0.895111	0         	0.895111	0         	0.895111	9.43422   	0.895111	0         	
0.896000	0         	0.896000	0         	0.896000	9.43422   	0.896000	0         	
0.896889	0         	0.896889	0         	0.896889	9.43422   	0.896889	0         	
0.897778	0         	0.897778	0         	0.897778	9.43422   	0.897778	0         	
0.898667	0         	0.898667	0         	0.898667	9.43422   	0.898667	0         	
0.899556	0         	0.899556	0         	0.899556	9.43422   	0.899556	0         	
0.900444	0         	0.900444	0         	0.900444	9.43422   	0.900444	0         	
0.901333	0         	0.901333	0         	0.901333	9.43422   	0.901333	0         	
0.902222	0         	0.902222	0         	0.902222	9.43422   	0.902222	0         	
0.903111	0         	0.903111	0         	0.903111	9.43422   	0.903111	0         	
0.904000	0         	0.904000	0         	0.904000	9.43422   	0.904000	0         	
0.904889	0         	0.904889	0         	0.904889	9.43422   	0.904889	0         	
0.905778	0         	0.905778	0         	0.905778	9.43422   	0.905778	0         	
0.906667	0         	0.906667	0         	0.906667	9.43422   	0.906667	0         	
0.907556	0         	0.907556	0         	0.907556	9.43422   	0.907556	0         	
0.908444	0         	0.908444	0         	0.908444	9.43422   	0.908444	0         	
0.909333	0         	0.909333	0         	0.909333	9.43422   	0.909333	0         	
0.910222	0         	0.910222	0         	0.910222	9.43422   	0.910222	0         	
0.911111	0         	0.911111	0         	0.911111	9.43422   	0.911111	0         	
0.912000	0         	0.912000	0         	0.912000	9.43422   	0.912000	0         	
0.912889	0         	0.912889	0         	0.912889	9.43422   	0.912889	0         	
0.913778	0         	0.913778	0         	0.913778	9.43422   	0.913778	0         	
0.914667	0         	0.914667	0         	0.914667	9.43422   	0.914667	0         	
0.915556	0         	0.915556	0         	0.915556	9.43422   	0.915556	0         	
0.916444	0         	0.916444	0         	0.916444	9.43422   	0.916444	0         	
0.917333	0         	0.917333	0         	0.917333	9.43422   	0.917333	0         	
0.918222	0         	0.918222	0         	0.918222	9.43422   	0.918222	0         	
0.919111	0         	0.919111	0         	0.919111	9.43422   	0.919111	0         	
0.920000	0         	0.920000	0         	0.920000	9.43422   	0.920000	0         	
