Thickness of SUS flat deg [mm]1	(B-C) stopped in THIS detector	Thickness of SUS flat deg [mm]2	(C)   yield after THIS detector 	Thickness of SUS flat deg [mm]3	(A-B) stopped before THIS detector	Thickness of SUS flat deg [mm]4	(B)   yield before THIS detector	
1.966000	0         	1.966000	3.22475   	1.966000	0.285949  	1.966000	3.22475   	
1.967000	0         	1.967000	3.22462   	1.967000	0.286075  	1.967000	3.22462   	
1.968000	0         	1.968000	3.2245    	1.968000	0.2862    	1.968000	3.2245    	
1.969000	0         	1.969000	3.22437   	1.969000	0.286324  	1.969000	3.22437   	
1.970000	0         	1.970000	3.22425   	1.970000	0.286448  	1.970000	3.22425   	
1.971000	0         	1.971000	3.22412   	1.971000	0.286571  	1.971000	3.22412   	
1.972000	0         	1.972000	3.224     	1.972000	0.286695  	1.972000	3.224     	
1.973000	0         	1.973000	3.22388   	1.973000	0.286818  	1.973000	3.22388   	
1.974000	0         	1.974000	3.22375   	1.974000	0.286942  	1.974000	3.22375   	
1.975000	0         	1.975000	3.22363   	1.975000	0.287065  	1.975000	3.22363   	
1.976000	0         	1.976000	3.22351   	1.976000	0.287188  	1.976000	3.22351   	
1.977000	0         	1.977000	3.22338   	1.977000	0.287311  	1.977000	3.22338   	
1.978000	0         	1.978000	3.22326   	1.978000	0.287433  	1.978000	3.22326   	
1.979000	0         	1.979000	3.22314   	1.979000	0.287556  	1.979000	3.22314   	
1.980000	0         	1.980000	3.22302   	1.980000	0.287678  	1.980000	3.22302   	
1.981000	0         	1.981000	3.22289   	1.981000	0.287801  	1.981000	3.22289   	
1.982000	0         	1.982000	3.22277   	1.982000	0.287923  	1.982000	3.22277   	
1.983000	0         	1.983000	3.22265   	1.983000	0.288045  	1.983000	3.22265   	
1.984000	0         	1.984000	3.22253   	1.984000	0.288166  	1.984000	3.22253   	
1.985000	0         	1.985000	3.22241   	1.985000	0.288288  	1.985000	3.22241   	
1.986000	0         	1.986000	3.22229   	1.986000	0.288409  	1.986000	3.22229   	
1.987000	0         	1.987000	3.22217   	1.987000	0.28853   	1.987000	3.22217   	
1.988000	0         	1.988000	3.22204   	1.988000	0.288651  	1.988000	3.22204   	
1.989000	0         	1.989000	3.22192   	1.989000	0.288772  	1.989000	3.22192   	
1.990000	0         	1.990000	3.2218    	1.990000	0.288893  	1.990000	3.2218    	
1.991000	0         	1.991000	3.22168   	1.991000	0.289013  	1.991000	3.22168   	
1.992000	0         	1.992000	3.22156   	1.992000	0.289133  	1.992000	3.22156   	
1.993000	0         	1.993000	3.22144   	1.993000	0.289253  	1.993000	3.22144   	
1.994000	0         	1.994000	3.22132   	1.994000	0.289373  	1.994000	3.22132   	
1.995000	0         	1.995000	3.2212    	1.995000	0.289492  	1.995000	3.2212    	
1.996000	0         	1.996000	3.22108   	1.996000	0.289611  	1.996000	3.22108   	
1.997000	0         	1.997000	3.22096   	1.997000	0.289731  	1.997000	3.22096   	
1.998000	0         	1.998000	3.22085   	1.998000	0.289849  	1.998000	3.22085   	
1.999000	0         	1.999000	3.22073   	1.999000	0.289968  	1.999000	3.22073   	
2.000000	0         	2.000000	3.22061   	2.000000	0.290086  	2.000000	3.22061   	
2.001000	0         	2.001000	3.22049   	2.001000	0.290204  	2.001000	3.22049   	
2.002000	0         	2.002000	3.22037   	2.002000	0.290322  	2.002000	3.22037   	
2.003000	0         	2.003000	3.22026   	2.003000	0.290439  	2.003000	3.22026   	
2.004000	0         	2.004000	3.22014   	2.004000	0.290556  	2.004000	3.22014   	
2.005000	0         	2.005000	3.22002   	2.005000	0.290673  	2.005000	3.22002   	
2.006000	0         	2.006000	3.21991   	2.006000	0.29079   	2.006000	3.21991   	
2.007000	0         	2.007000	3.21979   	2.007000	0.290906  	2.007000	3.21979   	
2.008000	0         	2.008000	3.21967   	2.008000	0.291022  	2.008000	3.21967   	
2.009000	0         	2.009000	3.21956   	2.009000	0.291137  	2.009000	3.21956   	
2.010000	0         	2.010000	3.21944   	2.010000	0.291252  	2.010000	3.21944   	
2.011000	0         	2.011000	3.21933   	2.011000	0.291367  	2.011000	3.21933   	
2.012000	0         	2.012000	3.21921   	2.012000	0.291481  	2.012000	3.21921   	
2.013000	0         	2.013000	3.2191    	2.013000	0.291595  	2.013000	3.2191    	
2.014000	0         	2.014000	3.21899   	2.014000	0.291709  	2.014000	3.21899   	
2.015000	0         	2.015000	3.21887   	2.015000	0.291822  	2.015000	3.21887   	
2.016000	0         	2.016000	3.21876   	2.016000	0.291934  	2.016000	3.21876   	
2.017000	0         	2.017000	3.21865   	2.017000	0.292047  	2.017000	3.21865   	
2.018000	0         	2.018000	3.21854   	2.018000	0.292158  	2.018000	3.21854   	
2.019000	0         	2.019000	3.21843   	2.019000	0.29227   	2.019000	3.21843   	
2.020000	0         	2.020000	3.21832   	2.020000	0.29238   	2.020000	3.21832   	
2.021000	0         	2.021000	3.2182    	2.021000	0.292491  	2.021000	3.2182    	
2.022000	0         	2.022000	3.2181    	2.022000	0.2926    	2.022000	3.2181    	
2.023000	0         	2.023000	3.21799   	2.023000	0.292709  	2.023000	3.21799   	
2.024000	0         	2.024000	3.21788   	2.024000	0.292818  	2.024000	3.21788   	
2.025000	0         	2.025000	3.21777   	2.025000	0.292926  	2.025000	3.21777   	
2.026000	0         	2.026000	3.21766   	2.026000	0.293033  	2.026000	3.21766   	
2.027000	0         	2.027000	3.21756   	2.027000	0.29314   	2.027000	3.21756   	
2.028000	0         	2.028000	3.21745   	2.028000	0.293246  	2.028000	3.21745   	
2.029000	0         	2.029000	3.21734   	2.029000	0.293351  	2.029000	3.21734   	
2.030000	0         	2.030000	3.21724   	2.030000	0.293456  	2.030000	3.21724   	
2.031000	0         	2.031000	3.21714   	2.031000	0.29356   	2.031000	3.21714   	
2.032000	0         	2.032000	3.21703   	2.032000	0.293663  	2.032000	3.21703   	
2.033000	0         	2.033000	3.21693   	2.033000	0.293765  	2.033000	3.21693   	
2.034000	0         	2.034000	3.21683   	2.034000	0.293866  	2.034000	3.21683   	
2.035000	0         	2.035000	3.21673   	2.035000	0.293966  	2.035000	3.21673   	
2.036000	0         	2.036000	3.21663   	2.036000	0.294065  	2.036000	3.21663   	
2.037000	0         	2.037000	3.21653   	2.037000	0.294163  	2.037000	3.21653   	
2.038000	1.55511e-12	2.038000	3.21643   	2.038000	0.29426   	2.038000	3.21643   	
2.039000	2.92786e-09	2.039000	3.21634   	2.039000	0.294356  	2.039000	3.21634   	
2.040000	4.44219e-07	2.040000	3.21623   	2.040000	0.294468  	2.040000	3.21623   	
2.041000	1.23058e-06	2.041000	3.21613   	2.041000	0.294562  	2.041000	3.21613   	
2.042000	8.10421e-06	2.042000	3.21603   	2.042000	0.294654  	2.042000	3.21604   	
2.043000	2.06077e-05	2.043000	3.21593   	2.043000	0.294746  	2.043000	3.21595   	
2.044000	4.67623e-05	2.044000	3.21581   	2.044000	0.294841  	2.044000	3.21585   	
2.045000	9.43375e-05	2.045000	3.21566   	2.045000	0.294944  	2.045000	3.21575   	
2.046000	0.000180174	2.046000	3.21545   	2.046000	0.295063  	2.046000	3.21563   	
2.047000	0.000325385	2.047000	3.21515   	2.047000	0.295215  	2.047000	3.21548   	
2.048000	0.00056732	2.048000	3.2147    	2.048000	0.295425  	2.048000	3.21527   	
2.049000	0.000954976	2.049000	3.21401   	2.049000	0.295733  	2.049000	3.21496   	
2.050000	0.00154826	2.050000	3.21294   	2.050000	0.296206  	2.050000	3.21449   	
2.051000	0.00244209	2.051000	3.21132   	2.051000	0.296929  	2.051000	3.21377   	
2.052000	0.00375808	2.052000	3.20891   	2.052000	0.298023  	2.052000	3.21267   	
2.053000	0.00561565	2.053000	3.20541   	2.053000	0.299672  	2.053000	3.21102   	
2.054000	0.00818557	2.054000	3.20042   	2.054000	0.302094  	2.054000	3.2086    	
2.055000	0.0116412 	2.055000	3.19349   	2.055000	0.305563  	2.055000	3.20513   	
2.056000	0.0162061 	2.056000	3.18406   	2.056000	0.310432  	2.056000	3.20026   	
2.057000	0.0220694 	2.057000	3.17155   	2.057000	0.317079  	2.057000	3.19362   	
2.058000	0.0294428 	2.058000	3.15537   	2.058000	0.325885  	2.058000	3.18481   	
2.059000	0.0385138 	2.059000	3.13493   	2.059000	0.337254  	2.059000	3.17344   	
2.060000	0.0494567 	2.060000	3.10973   	2.060000	0.351505  	2.060000	3.15919   	
2.061000	0.0624048 	2.061000	3.07952   	2.061000	0.368775  	2.061000	3.14192   	
2.062000	0.0774293 	2.062000	3.04399   	2.062000	0.389276  	2.062000	3.12142   	
2.063000	0.0946439 	2.063000	3.00326   	2.063000	0.412787  	2.063000	3.09791   	
2.064000	0.114048  	2.064000	2.95777   	2.064000	0.438881  	2.064000	3.07181   	
2.065000	0.135777  	2.065000	2.90836   	2.065000	0.46656   	2.065000	3.04414   	
2.066000	0.159808  	2.066000	2.8561    	2.066000	0.494785  	2.066000	3.01591   	
2.067000	0.186328  	2.067000	2.80208   	2.067000	0.522287  	2.067000	2.98841   	
2.068000	0.215643  	2.068000	2.74655   	2.068000	0.548503  	2.068000	2.96219   	
2.069000	0.24785   	2.069000	2.69016   	2.069000	0.572685  	2.069000	2.93801   	
2.070000	0.28275   	2.070000	2.63274   	2.070000	0.595208  	2.070000	2.91549   	
2.071000	0.319224  	2.071000	2.57503   	2.071000	0.616446  	2.071000	2.89425   	
2.072000	0.357046  	2.072000	2.5165    	2.072000	0.637153  	2.072000	2.87354   	
2.073000	0.397002  	2.073000	2.45515   	2.073000	0.658545  	2.073000	2.85215   	
2.074000	0.442613  	2.074000	2.38802   	2.074000	0.68006   	2.074000	2.83063   	
2.075000	0.48834   	2.075000	2.31356   	2.075000	0.708795  	2.075000	2.8019    	
2.076000	0.537723  	2.076000	2.21074   	2.076000	0.762236  	2.076000	2.74846   	
2.077000	0.587875  	2.077000	2.05729   	2.077000	0.865531  	2.077000	2.64516   	
2.078000	0.627291  	2.078000	1.82951   	2.078000	1.05389   	2.078000	2.4568    	
2.079000	0.643293  	2.079000	1.51441   	2.079000	1.35299   	2.079000	2.15771   	
2.080000	0.621763  	2.080000	1.12992   	2.080000	1.75902   	2.080000	1.75168   	
2.081000	0.562018  	2.081000	0.737528  	2.081000	2.21115   	2.081000	1.29955   	
2.082000	0.486278  	2.082000	0.438634  	2.082000	2.58578   	2.082000	0.924913  	
2.083000	0.422586  	2.083000	0.274825  	2.083000	2.81328   	2.083000	0.697412  	
2.084000	0.374388  	2.084000	0.1958    	2.084000	2.94051   	2.084000	0.570188  	
2.085000	0.170203  	2.085000	0.0154131 	2.085000	3.32508   	2.085000	0.185616  	
2.086000	0.100201  	2.086000	0         	2.086000	3.41049   	2.086000	0.100201  	
2.087000	0.0714051 	2.087000	0         	2.087000	3.43929   	2.087000	0.0714051 	
2.088000	0.0419913 	2.088000	0         	2.088000	3.4687    	2.088000	0.0419913 	
2.089000	3.1185e-11	2.089000	0         	2.089000	3.5107    	2.089000	3.1185e-11	
2.090000	0.00421871	2.090000	0         	2.090000	3.50648   	2.090000	0.00421871	
2.091000	4.59594e-17	2.091000	0         	2.091000	3.5107    	2.091000	4.59594e-17	
2.092000	0         	2.092000	0         	2.092000	3.5107    	2.092000	0         	
2.093000	0         	2.093000	0         	2.093000	3.5107    	2.093000	0         	
2.094000	0         	2.094000	0         	2.094000	3.5107    	2.094000	0         	
2.095000	0         	2.095000	0         	2.095000	3.5107    	2.095000	0         	
2.096000	0         	2.096000	0         	2.096000	3.5107    	2.096000	0         	
2.097000	0         	2.097000	0         	2.097000	3.5107    	2.097000	0         	
2.098000	0         	2.098000	0         	2.098000	3.5107    	2.098000	0         	
2.099000	0         	2.099000	0         	2.099000	3.5107    	2.099000	0         	
2.100000	0         	2.100000	0         	2.100000	3.5107    	2.100000	0         	
2.101000	0         	2.101000	0         	2.101000	3.5107    	2.101000	0         	
2.102000	0         	2.102000	0         	2.102000	3.5107    	2.102000	0         	
2.103000	0         	2.103000	0         	2.103000	3.5107    	2.103000	0         	
2.104000	0         	2.104000	0         	2.104000	3.5107    	2.104000	0         	
2.105000	0         	2.105000	0         	2.105000	3.5107    	2.105000	0         	
2.106000	0         	2.106000	0         	2.106000	3.5107    	2.106000	0         	
2.107000	0         	2.107000	0         	2.107000	3.5107    	2.107000	0         	
2.108000	0         	2.108000	0         	2.108000	3.5107    	2.108000	0         	
2.109000	0         	2.109000	0         	2.109000	3.5107    	2.109000	0         	
2.110000	0         	2.110000	0         	2.110000	3.5107    	2.110000	0         	
2.111000	0         	2.111000	0         	2.111000	3.5107    	2.111000	0         	
2.112000	0         	2.112000	0         	2.112000	3.5107    	2.112000	0         	
2.113000	0         	2.113000	0         	2.113000	3.5107    	2.113000	0         	
2.114000	0         	2.114000	0         	2.114000	3.5107    	2.114000	0         	
2.115000	0         	2.115000	0         	2.115000	3.5107    	2.115000	0         	
2.116000	0         	2.116000	0         	2.116000	3.5107    	2.116000	0         	
2.117000	0         	2.117000	0         	2.117000	3.5107    	2.117000	0         	
2.118000	0         	2.118000	0         	2.118000	3.5107    	2.118000	0         	
2.119000	0         	2.119000	0         	2.119000	3.5107    	2.119000	0         	
2.120000	0         	2.120000	0         	2.120000	3.5107    	2.120000	0         	
2.121000	0         	2.121000	0         	2.121000	3.5107    	2.121000	0         	
2.122000	0         	2.122000	0         	2.122000	3.5107    	2.122000	0         	
2.123000	0         	2.123000	0         	2.123000	3.5107    	2.123000	0         	
2.124000	0         	2.124000	0         	2.124000	3.5107    	2.124000	0         	
2.125000	0         	2.125000	0         	2.125000	3.5107    	2.125000	0         	
2.126000	0         	2.126000	0         	2.126000	3.5107    	2.126000	0         	
2.127000	0         	2.127000	0         	2.127000	3.5107    	2.127000	0         	
2.128000	0         	2.128000	0         	2.128000	3.5107    	2.128000	0         	
2.129000	0         	2.129000	0         	2.129000	3.5107    	2.129000	0         	
2.130000	0         	2.130000	0         	2.130000	3.5107    	2.130000	0         	
2.131000	0         	2.131000	0         	2.131000	3.5107    	2.131000	0         	
2.132000	0         	2.132000	0         	2.132000	3.5107    	2.132000	0         	
2.133000	0         	2.133000	0         	2.133000	3.5107    	2.133000	0         	
2.134000	0         	2.134000	0         	2.134000	3.5107    	2.134000	0         	
2.135000	0         	2.135000	0         	2.135000	3.5107    	2.135000	0         	
2.136000	0         	2.136000	0         	2.136000	3.5107    	2.136000	0         	
2.137000	0         	2.137000	0         	2.137000	3.5107    	2.137000	0         	
2.138000	0         	2.138000	0         	2.138000	3.5107    	2.138000	0         	
2.139000	0         	2.139000	0         	2.139000	3.5107    	2.139000	0         	
2.140000	0         	2.140000	0         	2.140000	3.5107    	2.140000	0         	
2.141000	0         	2.141000	0         	2.141000	3.5107    	2.141000	0         	
2.142000	0         	2.142000	0         	2.142000	3.5107    	2.142000	0         	
2.143000	0         	2.143000	0         	2.143000	3.5107    	2.143000	0         	
2.144000	0         	2.144000	0         	2.144000	3.5107    	2.144000	0         	
2.145000	0         	2.145000	0         	2.145000	3.5107    	2.145000	0         	
2.146000	0         	2.146000	0         	2.146000	3.5107    	2.146000	0         	
2.147000	0         	2.147000	0         	2.147000	3.5107    	2.147000	0         	
2.148000	0         	2.148000	0         	2.148000	3.5107    	2.148000	0         	
2.149000	0         	2.149000	0         	2.149000	3.5107    	2.149000	0         	
2.150000	0         	2.150000	0         	2.150000	3.5107    	2.150000	0         	
2.151000	0         	2.151000	0         	2.151000	3.5107    	2.151000	0         	
2.152000	0         	2.152000	0         	2.152000	3.5107    	2.152000	0         	
2.153000	0         	2.153000	0         	2.153000	3.5107    	2.153000	0         	
2.154000	0         	2.154000	0         	2.154000	3.5107    	2.154000	0         	
2.155000	0         	2.155000	0         	2.155000	3.5107    	2.155000	0         	
2.156000	0         	2.156000	0         	2.156000	3.5107    	2.156000	0         	
2.157000	0         	2.157000	0         	2.157000	3.5107    	2.157000	0         	
2.158000	0         	2.158000	0         	2.158000	3.5107    	2.158000	0         	
2.159000	0         	2.159000	0         	2.159000	3.5107    	2.159000	0         	
2.160000	0         	2.160000	0         	2.160000	3.5107    	2.160000	0         	
2.161000	0         	2.161000	0         	2.161000	3.5107    	2.161000	0         	
2.162000	0         	2.162000	0         	2.162000	3.5107    	2.162000	0         	
2.163000	0         	2.163000	0         	2.163000	3.5107    	2.163000	0         	
2.164000	0         	2.164000	0         	2.164000	3.5107    	2.164000	0         	
2.165000	0         	2.165000	0         	2.165000	3.5107    	2.165000	0         	
2.166000	0         	2.166000	0         	2.166000	3.5107    	2.166000	0         	
2.167000	0         	2.167000	0         	2.167000	3.5107    	2.167000	0         	
2.168000	0         	2.168000	0         	2.168000	3.5107    	2.168000	0         	
2.169000	0         	2.169000	0         	2.169000	3.5107    	2.169000	0         	
2.170000	0         	2.170000	0         	2.170000	3.5107    	2.170000	0         	
2.171000	0         	2.171000	0         	2.171000	3.5107    	2.171000	0         	
2.172000	0         	2.172000	0         	2.172000	3.5107    	2.172000	0         	
2.173000	0         	2.173000	0         	2.173000	3.5107    	2.173000	0         	
2.174000	0         	2.174000	0         	2.174000	3.5107    	2.174000	0         	
2.175000	0         	2.175000	0         	2.175000	3.5107    	2.175000	0         	
2.176000	0         	2.176000	0         	2.176000	3.5107    	2.176000	0         	
2.177000	0         	2.177000	0         	2.177000	3.5107    	2.177000	0         	
2.178000	0         	2.178000	0         	2.178000	3.5107    	2.178000	0         	
2.179000	0         	2.179000	0         	2.179000	3.5107    	2.179000	0         	
2.180000	0         	2.180000	0         	2.180000	3.5107    	2.180000	0         	
2.181000	0         	2.181000	0         	2.181000	3.5107    	2.181000	0         	
2.182000	0         	2.182000	0         	2.182000	3.5107    	2.182000	0         	
2.183000	0         	2.183000	0         	2.183000	3.5107    	2.183000	0         	
2.184000	0         	2.184000	0         	2.184000	3.5107    	2.184000	0         	
2.185000	0         	2.185000	0         	2.185000	3.5107    	2.185000	0         	
2.186000	0         	2.186000	0         	2.186000	3.5107    	2.186000	0         	
2.187000	0         	2.187000	0         	2.187000	3.5107    	2.187000	0         	
2.188000	0         	2.188000	0         	2.188000	3.5107    	2.188000	0         	
2.189000	0         	2.189000	0         	2.189000	3.5107    	2.189000	0         	
2.190000	0         	2.190000	0         	2.190000	3.5107    	2.190000	0         	
2.191000	0         	2.191000	0         	2.191000	3.5107    	2.191000	0         	
2.192000	0         	2.192000	0         	2.192000	3.5107    	2.192000	0         	
2.193000	0         	2.193000	0         	2.193000	3.5107    	2.193000	0         	
2.194000	0         	2.194000	0         	2.194000	3.5107    	2.194000	0         	
2.195000	0         	2.195000	0         	2.195000	3.5107    	2.195000	0         	
2.196000	0         	2.196000	0         	2.196000	3.5107    	2.196000	0         	
2.197000	0         	2.197000	0         	2.197000	3.5107    	2.197000	0         	
2.198000	0         	2.198000	0         	2.198000	3.5107    	2.198000	0         	
2.199000	0         	2.199000	0         	2.199000	3.5107    	2.199000	0         	
2.200000	0         	2.200000	0         	2.200000	3.5107    	2.200000	0         	
2.201000	0         	2.201000	0         	2.201000	3.5107    	2.201000	0         	
2.202000	0         	2.202000	0         	2.202000	3.5107    	2.202000	0         	
2.203000	0         	2.203000	0         	2.203000	3.5107    	2.203000	0         	
2.204000	0         	2.204000	0         	2.204000	3.5107    	2.204000	0         	
2.205000	0         	2.205000	0         	2.205000	3.5107    	2.205000	0         	
2.206000	0         	2.206000	0         	2.206000	3.5107    	2.206000	0         	
2.207000	0         	2.207000	0         	2.207000	3.5107    	2.207000	0         	
2.208000	0         	2.208000	0         	2.208000	3.5107    	2.208000	0         	
2.209000	0         	2.209000	0         	2.209000	3.5107    	2.209000	0         	
2.210000	0         	2.210000	0         	2.210000	3.5107    	2.210000	0         	
2.211000	0         	2.211000	0         	2.211000	3.5107    	2.211000	0         	
2.212000	0         	2.212000	0         	2.212000	3.5107    	2.212000	0         	
2.213000	0         	2.213000	0         	2.213000	3.5107    	2.213000	0         	
2.214000	0         	2.214000	0         	2.214000	3.5107    	2.214000	0         	
2.215000	0         	2.215000	0         	2.215000	3.5107    	2.215000	0         	
2.216000	0         	2.216000	0         	2.216000	3.5107    	2.216000	0         	
2.217000	0         	2.217000	0         	2.217000	3.5107    	2.217000	0         	
2.218000	0         	2.218000	0         	2.218000	3.5107    	2.218000	0         	
2.219000	0         	2.219000	0         	2.219000	3.5107    	2.219000	0         	
2.220000	0         	2.220000	0         	2.220000	3.5107    	2.220000	0         	
2.221000	0         	2.221000	0         	2.221000	3.5107    	2.221000	0         	
2.222000	0         	2.222000	0         	2.222000	3.5107    	2.222000	0         	
2.223000	0         	2.223000	0         	2.223000	3.5107    	2.223000	0         	
2.224000	0         	2.224000	0         	2.224000	3.5107    	2.224000	0         	
2.225000	0         	2.225000	0         	2.225000	3.5107    	2.225000	0         	
2.226000	0         	2.226000	0         	2.226000	3.5107    	2.226000	0         	
2.227000	0         	2.227000	0         	2.227000	3.5107    	2.227000	0         	
2.228000	0         	2.228000	0         	2.228000	3.5107    	2.228000	0         	
2.229000	0         	2.229000	0         	2.229000	3.5107    	2.229000	0         	
2.230000	0         	2.230000	0         	2.230000	3.5107    	2.230000	0         	
2.231000	0         	2.231000	0         	2.231000	3.5107    	2.231000	0         	
2.232000	0         	2.232000	0         	2.232000	3.5107    	2.232000	0         	
2.233000	0         	2.233000	0         	2.233000	3.5107    	2.233000	0         	
2.234000	0         	2.234000	0         	2.234000	3.5107    	2.234000	0         	
2.235000	0         	2.235000	0         	2.235000	3.5107    	2.235000	0         	
2.236000	0         	2.236000	0         	2.236000	3.5107    	2.236000	0         	
2.237000	0         	2.237000	0         	2.237000	3.5107    	2.237000	0         	
2.238000	0         	2.238000	0         	2.238000	3.5107    	2.238000	0         	
2.239000	0         	2.239000	0         	2.239000	3.5107    	2.239000	0         	
2.240000	0         	2.240000	0         	2.240000	3.5107    	2.240000	0         	
2.241000	0         	2.241000	0         	2.241000	3.5107    	2.241000	0         	
2.242000	0         	2.242000	0         	2.242000	3.5107    	2.242000	0         	
2.243000	0         	2.243000	0         	2.243000	3.5107    	2.243000	0         	
