Thickness of SUS flat deg [mm]1	(B-C) stopped in THIS detector	Thickness of SUS flat deg [mm]2	(C)   yield after THIS detector 	Thickness of SUS flat deg [mm]3	(A-B) stopped before THIS detector	Thickness of SUS flat deg [mm]4	(B)   yield before THIS detector	
1.929000	0         	1.929000	9.495     	1.929000	0.812131  	1.929000	9.495     	
1.930000	0         	1.930000	9.49461   	1.930000	0.812521  	1.930000	9.49461   	
1.931000	0         	1.931000	9.49422   	1.931000	0.812912  	1.931000	9.49422   	
1.932000	0         	1.932000	9.49383   	1.932000	0.813301  	1.932000	9.49383   	
1.933000	0         	1.933000	9.49344   	1.933000	0.813691  	1.933000	9.49344   	
1.934000	0         	1.934000	9.49305   	1.934000	0.81408   	1.934000	9.49305   	
1.935000	0         	1.935000	9.49266   	1.935000	0.81447   	1.935000	9.49266   	
1.936000	0         	1.936000	9.49227   	1.936000	0.814857  	1.936000	9.49227   	
1.937000	0         	1.937000	9.49189   	1.937000	0.815243  	1.937000	9.49189   	
1.938000	0         	1.938000	9.4915    	1.938000	0.815628  	1.938000	9.4915    	
1.939000	0         	1.939000	9.49111   	1.939000	0.816013  	1.939000	9.49111   	
1.940000	0         	1.940000	9.49073   	1.940000	0.816398  	1.940000	9.49073   	
1.941000	0         	1.941000	9.49034   	1.941000	0.816783  	1.941000	9.49034   	
1.942000	0         	1.942000	9.48996   	1.942000	0.817168  	1.942000	9.48996   	
1.943000	0         	1.943000	9.48957   	1.943000	0.817553  	1.943000	9.48957   	
1.944000	0         	1.944000	9.48919   	1.944000	0.817938  	1.944000	9.48919   	
1.945000	0         	1.945000	9.4888    	1.945000	0.818323  	1.945000	9.4888    	
1.946000	0         	1.946000	9.48842   	1.946000	0.818708  	1.946000	9.48842   	
1.947000	0         	1.947000	9.48804   	1.947000	0.819093  	1.947000	9.48804   	
1.948000	0         	1.948000	9.48765   	1.948000	0.819478  	1.948000	9.48765   	
1.949000	0         	1.949000	9.48727   	1.949000	0.819862  	1.949000	9.48727   	
1.950000	0         	1.950000	9.48688   	1.950000	0.820247  	1.950000	9.48688   	
1.951000	0         	1.951000	9.4865    	1.951000	0.820631  	1.951000	9.4865    	
1.952000	0         	1.952000	9.48611   	1.952000	0.821016  	1.952000	9.48611   	
1.953000	0         	1.953000	9.48573   	1.953000	0.8214    	1.953000	9.48573   	
1.954000	0         	1.954000	9.48534   	1.954000	0.821785  	1.954000	9.48534   	
1.955000	0         	1.955000	9.48496   	1.955000	0.822169  	1.955000	9.48496   	
1.956000	0         	1.956000	9.48457   	1.956000	0.822553  	1.956000	9.48457   	
1.957000	0         	1.957000	9.48419   	1.957000	0.822937  	1.957000	9.48419   	
1.958000	0         	1.958000	9.48381   	1.958000	0.823322  	1.958000	9.48381   	
1.959000	0         	1.959000	9.48342   	1.959000	0.823706  	1.959000	9.48342   	
1.960000	0         	1.960000	9.48304   	1.960000	0.82409   	1.960000	9.48304   	
1.961000	0         	1.961000	9.48265   	1.961000	0.824474  	1.961000	9.48265   	
1.962000	0         	1.962000	9.48227   	1.962000	0.824857  	1.962000	9.48227   	
1.963000	0         	1.963000	9.48189   	1.963000	0.825241  	1.963000	9.48189   	
1.964000	0         	1.964000	9.4815    	1.964000	0.825625  	1.964000	9.4815    	
1.965000	0         	1.965000	9.48112   	1.965000	0.826009  	1.965000	9.48112   	
1.966000	0         	1.966000	9.48074   	1.966000	0.826392  	1.966000	9.48074   	
1.967000	0         	1.967000	9.48035   	1.967000	0.826776  	1.967000	9.48035   	
1.968000	0         	1.968000	9.47997   	1.968000	0.827159  	1.968000	9.47997   	
1.969000	0         	1.969000	9.47959   	1.969000	0.827543  	1.969000	9.47959   	
1.970000	0         	1.970000	9.4792    	1.970000	0.827926  	1.970000	9.4792    	
1.971000	0         	1.971000	9.47882   	1.971000	0.828309  	1.971000	9.47882   	
1.972000	0         	1.972000	9.47844   	1.972000	0.828692  	1.972000	9.47844   	
1.973000	0         	1.973000	9.47805   	1.973000	0.829075  	1.973000	9.47805   	
1.974000	0         	1.974000	9.47767   	1.974000	0.829458  	1.974000	9.47767   	
1.975000	0         	1.975000	9.47729   	1.975000	0.82984   	1.975000	9.47729   	
1.976000	0         	1.976000	9.47691   	1.976000	0.830222  	1.976000	9.47691   	
1.977000	0         	1.977000	9.47652   	1.977000	0.830605  	1.977000	9.47652   	
1.978000	0         	1.978000	9.47614   	1.978000	0.830987  	1.978000	9.47614   	
1.979000	0         	1.979000	9.47576   	1.979000	0.831369  	1.979000	9.47576   	
1.980000	0         	1.980000	9.47538   	1.980000	0.831751  	1.980000	9.47538   	
1.981000	0         	1.981000	9.475     	1.981000	0.832133  	1.981000	9.475     	
1.982000	0         	1.982000	9.47461   	1.982000	0.832515  	1.982000	9.47461   	
1.983000	0         	1.983000	9.47423   	1.983000	0.832896  	1.983000	9.47423   	
1.984000	0         	1.984000	9.47385   	1.984000	0.833278  	1.984000	9.47385   	
1.985000	0         	1.985000	9.47347   	1.985000	0.83366   	1.985000	9.47347   	
1.986000	0         	1.986000	9.47309   	1.986000	0.834041  	1.986000	9.47309   	
1.987000	0         	1.987000	9.47271   	1.987000	0.834423  	1.987000	9.47271   	
1.988000	0         	1.988000	9.47232   	1.988000	0.834804  	1.988000	9.47232   	
1.989000	0         	1.989000	9.47194   	1.989000	0.835185  	1.989000	9.47194   	
1.990000	0         	1.990000	9.47156   	1.990000	0.835566  	1.990000	9.47156   	
1.991000	0         	1.991000	9.47118   	1.991000	0.835947  	1.991000	9.47118   	
1.992000	0         	1.992000	9.4708    	1.992000	0.836328  	1.992000	9.4708    	
1.993000	0         	1.993000	9.47042   	1.993000	0.836709  	1.993000	9.47042   	
1.994000	0         	1.994000	9.47004   	1.994000	0.83709   	1.994000	9.47004   	
1.995000	0         	1.995000	9.46966   	1.995000	0.83747   	1.995000	9.46966   	
1.996000	0         	1.996000	9.46928   	1.996000	0.837851  	1.996000	9.46928   	
1.997000	0         	1.997000	9.4689    	1.997000	0.838231  	1.997000	9.4689    	
1.998000	0         	1.998000	9.46852   	1.998000	0.838612  	1.998000	9.46852   	
1.999000	0         	1.999000	9.46814   	1.999000	0.838992  	1.999000	9.46814   	
2.000000	0         	2.000000	9.46776   	2.000000	0.839372  	2.000000	9.46776   	
2.001000	0         	2.001000	9.46738   	2.001000	0.839751  	2.001000	9.46738   	
2.002000	0         	2.002000	9.467     	2.002000	0.84013   	2.002000	9.467     	
2.003000	0         	2.003000	9.46662   	2.003000	0.840509  	2.003000	9.46662   	
2.004000	0         	2.004000	9.46624   	2.004000	0.840887  	2.004000	9.46624   	
2.005000	0         	2.005000	9.46586   	2.005000	0.841265  	2.005000	9.46586   	
2.006000	0         	2.006000	9.46549   	2.006000	0.841639  	2.006000	9.46549   	
2.007000	0         	2.007000	9.46511   	2.007000	0.842014  	2.007000	9.46511   	
2.008000	0         	2.008000	9.46474   	2.008000	0.842388  	2.008000	9.46474   	
2.009000	0         	2.009000	9.46437   	2.009000	0.842762  	2.009000	9.46437   	
2.010000	0         	2.010000	9.46399   	2.010000	0.843136  	2.010000	9.46399   	
2.011000	0         	2.011000	9.46362   	2.011000	0.843509  	2.011000	9.46362   	
2.012000	0         	2.012000	9.46325   	2.012000	0.843883  	2.012000	9.46325   	
2.013000	0         	2.013000	9.46287   	2.013000	0.844256  	2.013000	9.46287   	
2.014000	0         	2.014000	9.4625    	2.014000	0.844629  	2.014000	9.4625    	
2.015000	0         	2.015000	9.46213   	2.015000	0.845002  	2.015000	9.46213   	
2.016000	0         	2.016000	9.46175   	2.016000	0.845375  	2.016000	9.46175   	
2.017000	0         	2.017000	9.46138   	2.017000	0.845748  	2.017000	9.46138   	
2.018000	0         	2.018000	9.46101   	2.018000	0.846121  	2.018000	9.46101   	
2.019000	0         	2.019000	9.46063   	2.019000	0.846493  	2.019000	9.46063   	
2.020000	0         	2.020000	9.46026   	2.020000	0.846865  	2.020000	9.46026   	
2.021000	0         	2.021000	9.45989   	2.021000	0.847237  	2.021000	9.45989   	
2.022000	0         	2.022000	9.45952   	2.022000	0.847609  	2.022000	9.45952   	
2.023000	0         	2.023000	9.45915   	2.023000	0.847981  	2.023000	9.45915   	
2.024000	0         	2.024000	9.45878   	2.024000	0.848352  	2.024000	9.45878   	
2.025000	0         	2.025000	9.4584    	2.025000	0.848724  	2.025000	9.4584    	
2.026000	0         	2.026000	9.45803   	2.026000	0.849095  	2.026000	9.45803   	
2.027000	0         	2.027000	9.45766   	2.027000	0.849466  	2.027000	9.45766   	
2.028000	0         	2.028000	9.45729   	2.028000	0.849837  	2.028000	9.45729   	
2.029000	0         	2.029000	9.45692   	2.029000	0.850207  	2.029000	9.45692   	
2.030000	0         	2.030000	9.45655   	2.030000	0.850578  	2.030000	9.45655   	
2.031000	0         	2.031000	9.45618   	2.031000	0.850948  	2.031000	9.45618   	
2.032000	0         	2.032000	9.45581   	2.032000	0.851318  	2.032000	9.45581   	
2.033000	0         	2.033000	9.45544   	2.033000	0.851688  	2.033000	9.45544   	
2.034000	0         	2.034000	9.45507   	2.034000	0.852057  	2.034000	9.45507   	
2.035000	0         	2.035000	9.4547    	2.035000	0.852426  	2.035000	9.4547    	
2.036000	0         	2.036000	9.45433   	2.036000	0.852795  	2.036000	9.45433   	
2.037000	0         	2.037000	9.45396   	2.037000	0.853164  	2.037000	9.45396   	
2.038000	0         	2.038000	9.45359   	2.038000	0.853533  	2.038000	9.45359   	
2.039000	0         	2.039000	9.45323   	2.039000	0.853901  	2.039000	9.45323   	
2.040000	0         	2.040000	9.45286   	2.040000	0.85427   	2.040000	9.45286   	
2.041000	0         	2.041000	9.45249   	2.041000	0.854637  	2.041000	9.45249   	
2.042000	0         	2.042000	9.45212   	2.042000	0.855005  	2.042000	9.45212   	
2.043000	0         	2.043000	9.45176   	2.043000	0.855373  	2.043000	9.45176   	
2.044000	0         	2.044000	9.45139   	2.044000	0.855739  	2.044000	9.45139   	
2.045000	0         	2.045000	9.45102   	2.045000	0.856106  	2.045000	9.45102   	
2.046000	0         	2.046000	9.45066   	2.046000	0.856472  	2.046000	9.45066   	
2.047000	0         	2.047000	9.45029   	2.047000	0.856838  	2.047000	9.45029   	
2.048000	0         	2.048000	9.44992   	2.048000	0.857204  	2.048000	9.44992   	
2.049000	0         	2.049000	9.44956   	2.049000	0.857569  	2.049000	9.44956   	
2.050000	0         	2.050000	9.44919   	2.050000	0.857934  	2.050000	9.44919   	
2.051000	0         	2.051000	9.44883   	2.051000	0.858299  	2.051000	9.44883   	
2.052000	0         	2.052000	9.44846   	2.052000	0.858663  	2.052000	9.44846   	
2.053000	0         	2.053000	9.4481    	2.053000	0.859028  	2.053000	9.4481    	
2.054000	0         	2.054000	9.44774   	2.054000	0.859392  	2.054000	9.44774   	
2.055000	0         	2.055000	9.44737   	2.055000	0.859755  	2.055000	9.44737   	
2.056000	0         	2.056000	9.44701   	2.056000	0.860119  	2.056000	9.44701   	
2.057000	0         	2.057000	9.44665   	2.057000	0.860482  	2.057000	9.44665   	
2.058000	0         	2.058000	9.44628   	2.058000	0.860844  	2.058000	9.44628   	
2.059000	0         	2.059000	9.44592   	2.059000	0.861206  	2.059000	9.44592   	
2.060000	0         	2.060000	9.44556   	2.060000	0.861568  	2.060000	9.44556   	
2.061000	0         	2.061000	9.4452    	2.061000	0.86193   	2.061000	9.4452    	
2.062000	0         	2.062000	9.44484   	2.062000	0.862291  	2.062000	9.44484   	
2.063000	0         	2.063000	9.44448   	2.063000	0.862652  	2.063000	9.44448   	
2.064000	0         	2.064000	9.44411   	2.064000	0.863013  	2.064000	9.44411   	
2.065000	0         	2.065000	9.44375   	2.065000	0.863373  	2.065000	9.44375   	
2.066000	0         	2.066000	9.4434    	2.066000	0.863733  	2.066000	9.4434    	
2.067000	0         	2.067000	9.44304   	2.067000	0.864092  	2.067000	9.44304   	
2.068000	0         	2.068000	9.44268   	2.068000	0.864451  	2.068000	9.44268   	
2.069000	0         	2.069000	9.44232   	2.069000	0.86481   	2.069000	9.44232   	
2.070000	0         	2.070000	9.44196   	2.070000	0.865168  	2.070000	9.44196   	
2.071000	0         	2.071000	9.4416    	2.071000	0.865526  	2.071000	9.4416    	
2.072000	0         	2.072000	9.44125   	2.072000	0.865883  	2.072000	9.44125   	
2.073000	0         	2.073000	9.44089   	2.073000	0.86624   	2.073000	9.44089   	
2.074000	0         	2.074000	9.44053   	2.074000	0.866596  	2.074000	9.44053   	
2.075000	0         	2.075000	9.44018   	2.075000	0.866951  	2.075000	9.44018   	
2.076000	0         	2.076000	9.43982   	2.076000	0.867306  	2.076000	9.43982   	
2.077000	0         	2.077000	9.43947   	2.077000	0.86766   	2.077000	9.43947   	
2.078000	0         	2.078000	9.43911   	2.078000	0.868013  	2.078000	9.43911   	
2.079000	0         	2.079000	9.43876   	2.079000	0.868366  	2.079000	9.43876   	
2.080000	0         	2.080000	9.43841   	2.080000	0.868714  	2.080000	9.43841   	
2.081000	0         	2.081000	9.43807   	2.081000	0.869062  	2.081000	9.43807   	
2.082000	0         	2.082000	9.43772   	2.082000	0.869409  	2.082000	9.43772   	
2.083000	0         	2.083000	9.43737   	2.083000	0.869756  	2.083000	9.43737   	
2.084000	0         	2.084000	9.43703   	2.084000	0.870102  	2.084000	9.43703   	
2.085000	0         	2.085000	9.43668   	2.085000	0.870447  	2.085000	9.43668   	
2.086000	0         	2.086000	9.43634   	2.086000	0.870792  	2.086000	9.43634   	
2.087000	0         	2.087000	9.43599   	2.087000	0.871136  	2.087000	9.43599   	
2.088000	0         	2.088000	9.43565   	2.088000	0.871479  	2.088000	9.43565   	
2.089000	0         	2.089000	9.43531   	2.089000	0.871822  	2.089000	9.43531   	
2.090000	0         	2.090000	9.43496   	2.090000	0.872164  	2.090000	9.43496   	
2.091000	0         	2.091000	9.43462   	2.091000	0.872505  	2.091000	9.43462   	
2.092000	0         	2.092000	9.43428   	2.092000	0.872845  	2.092000	9.43428   	
2.093000	0         	2.093000	9.43394   	2.093000	0.873185  	2.093000	9.43394   	
2.094000	0         	2.094000	9.4336    	2.094000	0.873523  	2.094000	9.4336    	
2.095000	0         	2.095000	9.43327   	2.095000	0.873861  	2.095000	9.43327   	
2.096000	0         	2.096000	9.43293   	2.096000	0.874198  	2.096000	9.43293   	
2.097000	0         	2.097000	9.43259   	2.097000	0.874535  	2.097000	9.43259   	
2.098000	0         	2.098000	9.43226   	2.098000	0.87487   	2.098000	9.43226   	
2.099000	0         	2.099000	9.43192   	2.099000	0.875204  	2.099000	9.43192   	
2.100000	0         	2.100000	9.43159   	2.100000	0.875538  	2.100000	9.43159   	
2.101000	0         	2.101000	9.43126   	2.101000	0.87587   	2.101000	9.43126   	
2.102000	0         	2.102000	9.43093   	2.102000	0.876202  	2.102000	9.43093   	
2.103000	0         	2.103000	9.4306    	2.103000	0.876532  	2.103000	9.4306    	
2.104000	0         	2.104000	9.43027   	2.104000	0.876861  	2.104000	9.43027   	
2.105000	0         	2.105000	9.42994   	2.105000	0.877189  	2.105000	9.42994   	
2.106000	0         	2.106000	9.42961   	2.106000	0.877516  	2.106000	9.42961   	
2.107000	0         	2.107000	9.42929   	2.107000	0.877841  	2.107000	9.42929   	
2.108000	0         	2.108000	9.42896   	2.108000	0.878166  	2.108000	9.42896   	
2.109000	0         	2.109000	9.42864   	2.109000	0.878489  	2.109000	9.42864   	
2.110000	0         	2.110000	9.42832   	2.110000	0.878811  	2.110000	9.42832   	
2.111000	0         	2.111000	9.428     	2.111000	0.879131  	2.111000	9.428     	
2.112000	0         	2.112000	9.42768   	2.112000	0.87945   	2.112000	9.42768   	
2.113000	0         	2.113000	9.42736   	2.113000	0.879767  	2.113000	9.42736   	
2.114000	0         	2.114000	9.42705   	2.114000	0.880083  	2.114000	9.42705   	
2.115000	0         	2.115000	9.42673   	2.115000	0.880397  	2.115000	9.42673   	
2.116000	0         	2.116000	9.42642   	2.116000	0.880709  	2.116000	9.42642   	
2.117000	0         	2.117000	9.42611   	2.117000	0.881019  	2.117000	9.42611   	
2.118000	0         	2.118000	9.4258    	2.118000	0.881328  	2.118000	9.4258    	
2.119000	0         	2.119000	9.42549   	2.119000	0.881634  	2.119000	9.42549   	
2.120000	0         	2.120000	9.42519   	2.120000	0.881939  	2.120000	9.42519   	
2.121000	0         	2.121000	9.42489   	2.121000	0.88224   	2.121000	9.42489   	
2.122000	0         	2.122000	9.42459   	2.122000	0.88254   	2.122000	9.42459   	
2.123000	0         	2.123000	9.42429   	2.123000	0.882837  	2.123000	9.42429   	
2.124000	0         	2.124000	9.424     	2.124000	0.883132  	2.124000	9.424     	
2.125000	0         	2.125000	9.4237    	2.125000	0.883424  	2.125000	9.4237    	
2.126000	0         	2.126000	9.42341   	2.126000	0.883714  	2.126000	9.42341   	
2.127000	0         	2.127000	9.42313   	2.127000	0.884     	2.127000	9.42313   	
2.128000	0         	2.128000	9.42284   	2.128000	0.884284  	2.128000	9.42284   	
2.129000	4.70695e-07	2.129000	9.42256   	2.129000	0.884564  	2.129000	9.42256   	
2.130000	2.61593e-05	2.130000	9.42225   	2.130000	0.884853  	2.130000	9.42227   	
2.131000	0.000182765	2.131000	9.42182   	2.131000	0.885128  	2.131000	9.422     	
2.132000	0.000526533	2.132000	9.42117   	2.132000	0.885431  	2.132000	9.4217    	
2.133000	0.000777201	2.133000	9.42049   	2.133000	0.88586   	2.133000	9.42127   	
2.134000	0.00121158	2.134000	9.41939   	2.134000	0.886529  	2.134000	9.4206    	
2.135000	0.00193428	2.135000	9.41773   	2.135000	0.88746   	2.135000	9.41967   	
2.136000	0.00302391	2.136000	9.41536   	2.136000	0.888745  	2.136000	9.41838   	
2.137000	0.00462941	2.137000	9.41187   	2.137000	0.890631  	2.137000	9.4165    	
2.138000	0.00694279	2.138000	9.40677   	2.138000	0.893416  	2.138000	9.41371   	
2.139000	0.0102004 	2.139000	9.39941   	2.139000	0.897519  	2.139000	9.40961   	
2.140000	0.014689  	2.140000	9.38893   	2.140000	0.903506  	2.140000	9.40362   	
2.141000	0.0207149 	2.141000	9.37432   	2.141000	0.912091  	2.141000	9.39504   	
2.142000	0.0286134 	2.142000	9.35435   	2.142000	0.924169  	2.142000	9.38296   	
2.143000	0.0387142 	2.143000	9.32761   	2.143000	0.9408    	2.143000	9.36633   	
2.144000	0.0513402 	2.144000	9.29257   	2.144000	0.963221  	2.144000	9.34391   	
2.145000	0.0667854 	2.145000	9.24752   	2.145000	0.992823  	2.145000	9.31431   	
2.146000	0.0852399 	2.146000	9.19091   	2.146000	1.03098   	2.146000	9.27615   	
2.147000	0.106856  	2.147000	9.12112   	2.147000	1.07915   	2.147000	9.22798   	
2.148000	0.13161   	2.148000	9.03705   	2.148000	1.13847   	2.148000	9.16866   	
2.149000	0.1594    	2.149000	8.93792   	2.149000	1.20981   	2.149000	9.09732   	
2.150000	0.190119  	2.150000	8.82317   	2.150000	1.29384   	2.150000	9.01329   	
2.151000	0.22331   	2.151000	8.69317   	2.151000	1.39065   	2.151000	8.91648   	
2.152000	0.258152  	2.152000	8.55002   	2.152000	1.49896   	2.152000	8.80817   	
2.153000	0.294018  	2.153000	8.40039   	2.153000	1.61272   	2.153000	8.69441   	
2.154000	0.330273  	2.154000	8.25436   	2.154000	1.7225    	2.154000	8.58463   	
2.155000	0.367199  	2.155000	8.11979   	2.155000	1.82014   	2.155000	8.48699   	
2.156000	0.406379  	2.156000	7.98916   	2.156000	1.91159   	2.156000	8.39554   	
2.157000	0.447356  	2.157000	7.87051   	2.157000	1.98926   	2.157000	8.31787   	
2.158000	0.491182  	2.158000	7.77772   	2.158000	2.03822   	2.158000	8.2689    	
2.159000	0.538575  	2.159000	7.7288    	2.159000	2.03975   	2.159000	8.26738   	
2.160000	0.592482  	2.160000	7.71708   	2.160000	1.99756   	2.160000	8.30956   	
2.161000	0.658318  	2.161000	7.70999   	2.161000	1.93882   	2.161000	8.3683    	
2.162000	0.74186   	2.162000	7.68193   	2.162000	1.88334   	2.162000	8.42379   	
2.163000	0.84731   	2.163000	7.61868   	2.163000	1.84114   	2.163000	8.46599   	
2.164000	0.975997  	2.164000	7.47646   	2.164000	1.85467   	2.164000	8.45246   	
2.165000	1.10502   	2.165000	7.2143    	2.165000	1.98781   	2.165000	8.31931   	
2.166000	1.22412   	2.166000	6.79086   	2.166000	2.29215   	2.166000	8.01498   	
2.167000	1.31561   	2.167000	6.21876   	2.167000	2.77275   	2.167000	7.53438   	
2.168000	1.3695    	2.168000	5.52108   	2.168000	3.41655   	2.168000	6.89058   	
2.169000	1.39946   	2.169000	4.68191   	2.169000	4.22576   	2.169000	6.08137   	
2.170000	1.4094    	2.170000	3.77679   	2.170000	5.12093   	2.170000	5.1862    	
2.171000	1.39678   	2.171000	2.91552   	2.171000	5.99482   	2.171000	4.3123    	
2.172000	1.56727   	2.172000	1.01681   	2.172000	7.72305   	2.172000	2.58408   	
2.173000	1.4653    	2.173000	0.376947  	2.173000	8.46488   	2.173000	1.84225   	
2.174000	1.18479   	2.174000	0.0280678 	2.174000	9.09427   	2.174000	1.21286   	
2.175000	0.420787  	2.175000	0         	2.175000	9.88634   	2.175000	0.420787  	
2.176000	0.0286949 	2.176000	0         	2.176000	10.2784   	2.176000	0.0286949 	
2.177000	7.47295e-09	2.177000	0         	2.177000	10.3071   	2.177000	7.47295e-09	
2.178000	5.73887e-13	2.178000	0         	2.178000	10.3071   	2.178000	5.73887e-13	
2.179000	0.00546423	2.179000	0         	2.179000	10.3017   	2.179000	0.00546423	
2.180000	9.61338e-18	2.180000	0         	2.180000	10.3071   	2.180000	9.61338e-18	
2.181000	0         	2.181000	0         	2.181000	10.3071   	2.181000	0         	
2.182000	0         	2.182000	0         	2.182000	10.3071   	2.182000	0         	
2.183000	0         	2.183000	0         	2.183000	10.3071   	2.183000	0         	
2.184000	0         	2.184000	0         	2.184000	10.3071   	2.184000	0         	
2.185000	0         	2.185000	0         	2.185000	10.3071   	2.185000	0         	
2.186000	0         	2.186000	0         	2.186000	10.3071   	2.186000	0         	
2.187000	0         	2.187000	0         	2.187000	10.3071   	2.187000	0         	
2.188000	0         	2.188000	0         	2.188000	10.3071   	2.188000	0         	
2.189000	0         	2.189000	0         	2.189000	10.3071   	2.189000	0         	
2.190000	0         	2.190000	0         	2.190000	10.3071   	2.190000	0         	
2.191000	0         	2.191000	0         	2.191000	10.3071   	2.191000	0         	
2.192000	0         	2.192000	0         	2.192000	10.3071   	2.192000	0         	
2.193000	0         	2.193000	0         	2.193000	10.3071   	2.193000	0         	
2.194000	0         	2.194000	0         	2.194000	10.3071   	2.194000	0         	
2.195000	0         	2.195000	0         	2.195000	10.3071   	2.195000	0         	
2.196000	0         	2.196000	0         	2.196000	10.3071   	2.196000	0         	
2.197000	0         	2.197000	0         	2.197000	10.3071   	2.197000	0         	
2.198000	0         	2.198000	0         	2.198000	10.3071   	2.198000	0         	
2.199000	0         	2.199000	0         	2.199000	10.3071   	2.199000	0         	
2.200000	0         	2.200000	0         	2.200000	10.3071   	2.200000	0         	
2.201000	0         	2.201000	0         	2.201000	10.3071   	2.201000	0         	
2.202000	0         	2.202000	0         	2.202000	10.3071   	2.202000	0         	
2.203000	0         	2.203000	0         	2.203000	10.3071   	2.203000	0         	
2.204000	0         	2.204000	0         	2.204000	10.3071   	2.204000	0         	
2.205000	0         	2.205000	0         	2.205000	10.3071   	2.205000	0         	
2.206000	0         	2.206000	0         	2.206000	10.3071   	2.206000	0         	
2.207000	0         	2.207000	0         	2.207000	10.3071   	2.207000	0         	
2.208000	0         	2.208000	0         	2.208000	10.3071   	2.208000	0         	
2.209000	0         	2.209000	0         	2.209000	10.3071   	2.209000	0         	
2.210000	0         	2.210000	0         	2.210000	10.3071   	2.210000	0         	
2.211000	0         	2.211000	0         	2.211000	10.3071   	2.211000	0         	
2.212000	0         	2.212000	0         	2.212000	10.3071   	2.212000	0         	
2.213000	0         	2.213000	0         	2.213000	10.3071   	2.213000	0         	
2.214000	0         	2.214000	0         	2.214000	10.3071   	2.214000	0         	
2.215000	0         	2.215000	0         	2.215000	10.3071   	2.215000	0         	
2.216000	0         	2.216000	0         	2.216000	10.3071   	2.216000	0         	
2.217000	0         	2.217000	0         	2.217000	10.3071   	2.217000	0         	
2.218000	0         	2.218000	0         	2.218000	10.3071   	2.218000	0         	
2.219000	0         	2.219000	0         	2.219000	10.3071   	2.219000	0         	
2.220000	0         	2.220000	0         	2.220000	10.3071   	2.220000	0         	
2.221000	0         	2.221000	0         	2.221000	10.3071   	2.221000	0         	
2.222000	0         	2.222000	0         	2.222000	10.3071   	2.222000	0         	
2.223000	0         	2.223000	0         	2.223000	10.3071   	2.223000	0         	
2.224000	0         	2.224000	0         	2.224000	10.3071   	2.224000	0         	
2.225000	0         	2.225000	0         	2.225000	10.3071   	2.225000	0         	
2.226000	0         	2.226000	0         	2.226000	10.3071   	2.226000	0         	
2.227000	0         	2.227000	0         	2.227000	10.3071   	2.227000	0         	
2.228000	0         	2.228000	0         	2.228000	10.3071   	2.228000	0         	
2.229000	0         	2.229000	0         	2.229000	10.3071   	2.229000	0         	
