Thickness of SUS flat deg [mm]1	(B-C) stopped in THIS detector	Thickness of SUS flat deg [mm]2	(C)   yield after THIS detector 	Thickness of SUS flat deg [mm]3	(A-B) stopped before THIS detector	Thickness of SUS flat deg [mm]4	(B)   yield before THIS detector	
2.035000	0         	2.035000	132.195   	2.035000	12.0333   	2.035000	132.195   	
2.036000	0         	2.036000	132.19    	2.036000	12.0382   	2.036000	132.19    	
2.037000	0         	2.037000	132.185   	2.037000	12.0432   	2.037000	132.185   	
2.038000	0         	2.038000	132.18    	2.038000	12.0481   	2.038000	132.18    	
2.039000	0         	2.039000	132.175   	2.039000	12.0531   	2.039000	132.175   	
2.040000	0         	2.040000	132.171   	2.040000	12.058    	2.040000	132.171   	
2.041000	0         	2.041000	132.166   	2.041000	12.0629   	2.041000	132.166   	
2.042000	0         	2.042000	132.161   	2.042000	12.0678   	2.042000	132.161   	
2.043000	0         	2.043000	132.156   	2.043000	12.0727   	2.043000	132.156   	
2.044000	0         	2.044000	132.151   	2.044000	12.0776   	2.044000	132.151   	
2.045000	0         	2.045000	132.146   	2.045000	12.0825   	2.045000	132.146   	
2.046000	0         	2.046000	132.141   	2.046000	12.0874   	2.046000	132.141   	
2.047000	0         	2.047000	132.136   	2.047000	12.0922   	2.047000	132.136   	
2.048000	0         	2.048000	132.131   	2.048000	12.0971   	2.048000	132.131   	
2.049000	0         	2.049000	132.127   	2.049000	12.1019   	2.049000	132.127   	
2.050000	0         	2.050000	132.122   	2.050000	12.1068   	2.050000	132.122   	
2.051000	0         	2.051000	132.117   	2.051000	12.1116   	2.051000	132.117   	
2.052000	0         	2.052000	132.112   	2.052000	12.1164   	2.052000	132.112   	
2.053000	0         	2.053000	132.107   	2.053000	12.1212   	2.053000	132.107   	
2.054000	0         	2.054000	132.103   	2.054000	12.126    	2.054000	132.103   	
2.055000	0         	2.055000	132.098   	2.055000	12.1308   	2.055000	132.098   	
2.056000	0         	2.056000	132.093   	2.056000	12.1355   	2.056000	132.093   	
2.057000	0         	2.057000	132.088   	2.057000	12.1403   	2.057000	132.088   	
2.058000	0         	2.058000	132.083   	2.058000	12.145    	2.058000	132.083   	
2.059000	0         	2.059000	132.079   	2.059000	12.1498   	2.059000	132.079   	
2.060000	0         	2.060000	132.074   	2.060000	12.1545   	2.060000	132.074   	
2.061000	0         	2.061000	132.069   	2.061000	12.1592   	2.061000	132.069   	
2.062000	0         	2.062000	132.065   	2.062000	12.1639   	2.062000	132.065   	
2.063000	0         	2.063000	132.06    	2.063000	12.1685   	2.063000	132.06    	
2.064000	0         	2.064000	132.055   	2.064000	12.1732   	2.064000	132.055   	
2.065000	0         	2.065000	132.051   	2.065000	12.1779   	2.065000	132.051   	
2.066000	0         	2.066000	132.046   	2.066000	12.1825   	2.066000	132.046   	
2.067000	0         	2.067000	132.041   	2.067000	12.1871   	2.067000	132.041   	
2.068000	0         	2.068000	132.037   	2.068000	12.1917   	2.068000	132.037   	
2.069000	0         	2.069000	132.032   	2.069000	12.1963   	2.069000	132.032   	
2.070000	0         	2.070000	132.028   	2.070000	12.2008   	2.070000	132.028   	
2.071000	0         	2.071000	132.023   	2.071000	12.2054   	2.071000	132.023   	
2.072000	0         	2.072000	132.019   	2.072000	12.2099   	2.072000	132.019   	
2.073000	0         	2.073000	132.014   	2.073000	12.2144   	2.073000	132.014   	
2.074000	0         	2.074000	132.01    	2.074000	12.2188   	2.074000	132.01    	
2.075000	0         	2.075000	132.005   	2.075000	12.2233   	2.075000	132.005   	
2.076000	0         	2.076000	132.001   	2.076000	12.2277   	2.076000	132.001   	
2.077000	0         	2.077000	131.996   	2.077000	12.2321   	2.077000	131.996   	
2.078000	0         	2.078000	131.992   	2.078000	12.2365   	2.078000	131.992   	
2.079000	0         	2.079000	131.988   	2.079000	12.2408   	2.079000	131.988   	
2.080000	0         	2.080000	131.983   	2.080000	12.2452   	2.080000	131.983   	
2.081000	0         	2.081000	131.979   	2.081000	12.2494   	2.081000	131.979   	
2.082000	0         	2.082000	131.975   	2.082000	12.2537   	2.082000	131.975   	
2.083000	0         	2.083000	131.971   	2.083000	12.2579   	2.083000	131.971   	
2.084000	0         	2.084000	131.966   	2.084000	12.2621   	2.084000	131.966   	
2.085000	0         	2.085000	131.962   	2.085000	12.2663   	2.085000	131.962   	
2.086000	0         	2.086000	131.958   	2.086000	12.2704   	2.086000	131.958   	
2.087000	0         	2.087000	131.954   	2.087000	12.2745   	2.087000	131.954   	
2.088000	0         	2.088000	131.95    	2.088000	12.2785   	2.088000	131.95    	
2.089000	2.35545e-08	2.089000	131.946   	2.089000	12.2825   	2.089000	131.946   	
2.090000	5.76718e-05	2.090000	131.942   	2.090000	12.2865   	2.090000	131.942   	
2.091000	0.000599362	2.091000	131.937   	2.091000	12.2911   	2.091000	131.937   	
2.092000	0.00127974	2.092000	131.932   	2.092000	12.295    	2.092000	131.934   	
2.093000	0.00338711	2.093000	131.926   	2.093000	12.2992   	2.093000	131.929   	
2.094000	0.00633327	2.094000	131.918   	2.094000	12.3044   	2.094000	131.924   	
2.095000	0.0112533 	2.095000	131.906   	2.095000	12.3113   	2.095000	131.917   	
2.096000	0.0186366 	2.096000	131.889   	2.096000	12.3209   	2.096000	131.908   	
2.097000	0.0294339 	2.097000	131.864   	2.097000	12.3348   	2.097000	131.894   	
2.098000	0.0453113 	2.098000	131.828   	2.098000	12.3551   	2.098000	131.873   	
2.099000	0.0687183 	2.099000	131.775   	2.099000	12.3851   	2.099000	131.843   	
2.100000	0.102138  	2.100000	131.697   	2.100000	12.4289   	2.100000	131.8     	
2.101000	0.148796  	2.101000	131.587   	2.101000	12.493    	2.101000	131.735   	
2.102000	0.212383  	2.102000	131.431   	2.102000	12.5853   	2.102000	131.643   	
2.103000	0.297016  	2.103000	131.215   	2.103000	12.7162   	2.103000	131.512   	
2.104000	0.406982  	2.104000	130.923   	2.104000	12.8986   	2.104000	131.33    	
2.105000	0.546639  	2.105000	130.534   	2.105000	13.1474   	2.105000	131.081   	
2.106000	0.719837  	2.106000	130.029   	2.106000	13.4794   	2.106000	130.749   	
2.107000	0.930224  	2.107000	129.385   	2.107000	13.9133   	2.107000	130.315   	
2.108000	1.17999   	2.108000	128.582   	2.108000	14.4668   	2.108000	129.762   	
2.109000	1.47054   	2.109000	127.601   	2.109000	15.1575   	2.109000	129.071   	
2.110000	1.80216   	2.110000	126.427   	2.110000	15.9994   	2.110000	128.229   	
2.111000	2.17417   	2.111000	125.049   	2.111000	17.0051   	2.111000	127.223   	
2.112000	2.58026   	2.112000	123.472   	2.112000	18.1764   	2.112000	126.052   	
2.113000	3.01512   	2.113000	121.726   	2.113000	19.4877   	2.113000	124.741   	
2.114000	3.47688   	2.114000	119.852   	2.114000	20.8994   	2.114000	123.329   	
2.115000	3.95906   	2.115000	117.885   	2.115000	22.384    	2.115000	121.844   	
2.116000	4.45396   	2.116000	115.945   	2.116000	23.8293   	2.116000	120.399   	
2.117000	4.96554   	2.117000	114.087   	2.117000	25.1763   	2.117000	119.052   	
2.118000	5.49501   	2.118000	112.366   	2.118000	26.3675   	2.118000	117.861   	
2.119000	6.05529   	2.119000	110.884   	2.119000	27.2895   	2.119000	116.939   	
2.120000	6.66419   	2.120000	109.758   	2.120000	27.8066   	2.120000	116.422   	
2.121000	7.34054   	2.121000	109.036   	2.121000	27.8519   	2.121000	116.377   	
2.122000	8.11933   	2.122000	108.629   	2.122000	27.4798   	2.122000	116.749   	
2.123000	9.05408   	2.123000	108.325   	2.123000	26.8496   	2.123000	117.379   	
2.124000	10.1933   	2.124000	107.823   	2.124000	26.212    	2.124000	118.016   	
2.125000	11.6184   	2.125000	106.657   	2.125000	25.9526   	2.125000	118.276   	
2.126000	13.2819   	2.126000	104.528   	2.126000	26.4189   	2.126000	117.81    	
2.127000	14.7474   	2.127000	101.506   	2.127000	27.9748   	2.127000	116.254   	
2.128000	16.4056   	2.128000	96.6009   	2.128000	31.222    	2.128000	113.006   	
2.129000	17.5188   	2.129000	90.4933   	2.129000	36.2164   	2.129000	108.012   	
2.130000	18.6555   	2.130000	81.3447   	2.130000	44.2283   	2.130000	100       	
2.131000	19.286    	2.131000	68.6388   	2.131000	56.3037   	2.131000	87.9248   	
2.132000	19.4781   	2.132000	53.6127   	2.132000	71.1377   	2.132000	73.0908   	
2.133000	19.0474   	2.133000	39.0748   	2.133000	86.1063   	2.133000	58.1222   	
2.134000	17.8068   	2.134000	25.9182   	2.134000	100.503   	2.134000	43.725    	
2.135000	17.2542   	2.135000	4.14018   	2.135000	122.834   	2.135000	21.3944   	
2.136000	13.0652   	2.136000	0.764888  	2.136000	130.398   	2.136000	13.8301   	
2.137000	8.46096   	2.137000	1.03522e-05	2.137000	135.768   	2.137000	8.46097   	
2.138000	3.52533   	2.138000	0         	2.138000	140.703   	2.138000	3.52533   	
2.139000	0.123293  	2.139000	0         	2.139000	144.105   	2.139000	0.123293  	
2.140000	0.740086  	2.140000	0         	2.140000	143.488   	2.140000	0.740086  	
2.141000	1.17528e-11	2.141000	0         	2.141000	144.228   	2.141000	1.17528e-11	
2.142000	0.071627  	2.142000	0         	2.142000	144.157   	2.142000	0.071627  	
2.143000	5.82927e-16	2.143000	0         	2.143000	144.228   	2.143000	5.82927e-16	
2.144000	0         	2.144000	0         	2.144000	144.228   	2.144000	0         	
2.145000	0         	2.145000	0         	2.145000	144.228   	2.145000	0         	
2.146000	0         	2.146000	0         	2.146000	144.228   	2.146000	0         	
2.147000	0         	2.147000	0         	2.147000	144.228   	2.147000	0         	
2.148000	0         	2.148000	0         	2.148000	144.228   	2.148000	0         	
2.149000	0         	2.149000	0         	2.149000	144.228   	2.149000	0         	
2.150000	0         	2.150000	0         	2.150000	144.228   	2.150000	0         	
2.151000	0         	2.151000	0         	2.151000	144.228   	2.151000	0         	
2.152000	0         	2.152000	0         	2.152000	144.228   	2.152000	0         	
2.153000	0         	2.153000	0         	2.153000	144.228   	2.153000	0         	
2.154000	0         	2.154000	0         	2.154000	144.228   	2.154000	0         	
2.155000	0         	2.155000	0         	2.155000	144.228   	2.155000	0         	
2.156000	0         	2.156000	0         	2.156000	144.228   	2.156000	0         	
2.157000	0         	2.157000	0         	2.157000	144.228   	2.157000	0         	
2.158000	0         	2.158000	0         	2.158000	144.228   	2.158000	0         	
2.159000	0         	2.159000	0         	2.159000	144.228   	2.159000	0         	
2.160000	0         	2.160000	0         	2.160000	144.228   	2.160000	0         	
2.161000	0         	2.161000	0         	2.161000	144.228   	2.161000	0         	
2.162000	0         	2.162000	0         	2.162000	144.228   	2.162000	0         	
2.163000	0         	2.163000	0         	2.163000	144.228   	2.163000	0         	
2.164000	0         	2.164000	0         	2.164000	144.228   	2.164000	0         	
2.165000	0         	2.165000	0         	2.165000	144.228   	2.165000	0         	
2.166000	0         	2.166000	0         	2.166000	144.228   	2.166000	0         	
2.167000	0         	2.167000	0         	2.167000	144.228   	2.167000	0         	
2.168000	0         	2.168000	0         	2.168000	144.228   	2.168000	0         	
2.169000	0         	2.169000	0         	2.169000	144.228   	2.169000	0         	
2.170000	0         	2.170000	0         	2.170000	144.228   	2.170000	0         	
2.171000	0         	2.171000	0         	2.171000	144.228   	2.171000	0         	
2.172000	0         	2.172000	0         	2.172000	144.228   	2.172000	0         	
2.173000	0         	2.173000	0         	2.173000	144.228   	2.173000	0         	
2.174000	0         	2.174000	0         	2.174000	144.228   	2.174000	0         	
2.175000	0         	2.175000	0         	2.175000	144.228   	2.175000	0         	
2.176000	0         	2.176000	0         	2.176000	144.228   	2.176000	0         	
2.177000	0         	2.177000	0         	2.177000	144.228   	2.177000	0         	
2.178000	0         	2.178000	0         	2.178000	144.228   	2.178000	0         	
2.179000	0         	2.179000	0         	2.179000	144.228   	2.179000	0         	
2.180000	0         	2.180000	0         	2.180000	144.228   	2.180000	0         	
2.181000	0         	2.181000	0         	2.181000	144.228   	2.181000	0         	
2.182000	0         	2.182000	0         	2.182000	144.228   	2.182000	0         	
2.183000	0         	2.183000	0         	2.183000	144.228   	2.183000	0         	
2.184000	0         	2.184000	0         	2.184000	144.228   	2.184000	0         	
2.185000	0         	2.185000	0         	2.185000	144.228   	2.185000	0         	
2.186000	0         	2.186000	0         	2.186000	144.228   	2.186000	0         	
2.187000	0         	2.187000	0         	2.187000	144.228   	2.187000	0         	
2.188000	0         	2.188000	0         	2.188000	144.228   	2.188000	0         	
2.189000	0         	2.189000	0         	2.189000	144.228   	2.189000	0         	
2.190000	0         	2.190000	0         	2.190000	144.228   	2.190000	0         	
2.191000	0         	2.191000	0         	2.191000	144.228   	2.191000	0         	
2.192000	0         	2.192000	0         	2.192000	144.228   	2.192000	0         	
2.193000	0         	2.193000	0         	2.193000	144.228   	2.193000	0         	
2.194000	0         	2.194000	0         	2.194000	144.228   	2.194000	0         	
2.195000	0         	2.195000	0         	2.195000	144.228   	2.195000	0         	
2.196000	0         	2.196000	0         	2.196000	144.228   	2.196000	0         	
2.197000	0         	2.197000	0         	2.197000	144.228   	2.197000	0         	
2.198000	0         	2.198000	0         	2.198000	144.228   	2.198000	0         	
2.199000	0         	2.199000	0         	2.199000	144.228   	2.199000	0         	
2.200000	0         	2.200000	0         	2.200000	144.228   	2.200000	0         	
2.201000	0         	2.201000	0         	2.201000	144.228   	2.201000	0         	
2.202000	0         	2.202000	0         	2.202000	144.228   	2.202000	0         	
2.203000	0         	2.203000	0         	2.203000	144.228   	2.203000	0         	
2.204000	0         	2.204000	0         	2.204000	144.228   	2.204000	0         	
2.205000	0         	2.205000	0         	2.205000	144.228   	2.205000	0         	
2.206000	0         	2.206000	0         	2.206000	144.228   	2.206000	0         	
2.207000	0         	2.207000	0         	2.207000	144.228   	2.207000	0         	
2.208000	0         	2.208000	0         	2.208000	144.228   	2.208000	0         	
2.209000	0         	2.209000	0         	2.209000	144.228   	2.209000	0         	
2.210000	0         	2.210000	0         	2.210000	144.228   	2.210000	0         	
2.211000	0         	2.211000	0         	2.211000	144.228   	2.211000	0         	
2.212000	0         	2.212000	0         	2.212000	144.228   	2.212000	0         	
2.213000	0         	2.213000	0         	2.213000	144.228   	2.213000	0         	
2.214000	0         	2.214000	0         	2.214000	144.228   	2.214000	0         	
2.215000	0         	2.215000	0         	2.215000	144.228   	2.215000	0         	
2.216000	0         	2.216000	0         	2.216000	144.228   	2.216000	0         	
2.217000	0         	2.217000	0         	2.217000	144.228   	2.217000	0         	
2.218000	0         	2.218000	0         	2.218000	144.228   	2.218000	0         	
2.219000	0         	2.219000	0         	2.219000	144.228   	2.219000	0         	
2.220000	0         	2.220000	0         	2.220000	144.228   	2.220000	0         	
2.221000	0         	2.221000	0         	2.221000	144.228   	2.221000	0         	
2.222000	0         	2.222000	0         	2.222000	144.228   	2.222000	0         	
2.223000	0         	2.223000	0         	2.223000	144.228   	2.223000	0         	
2.224000	0         	2.224000	0         	2.224000	144.228   	2.224000	0         	
2.225000	0         	2.225000	0         	2.225000	144.228   	2.225000	0         	
2.226000	0         	2.226000	0         	2.226000	144.228   	2.226000	0         	
2.227000	0         	2.227000	0         	2.227000	144.228   	2.227000	0         	
2.228000	0         	2.228000	0         	2.228000	144.228   	2.228000	0         	
2.229000	0         	2.229000	0         	2.229000	144.228   	2.229000	0         	
2.230000	0         	2.230000	0         	2.230000	144.228   	2.230000	0         	
2.231000	0         	2.231000	0         	2.231000	144.228   	2.231000	0         	
2.232000	0         	2.232000	0         	2.232000	144.228   	2.232000	0         	
2.233000	0         	2.233000	0         	2.233000	144.228   	2.233000	0         	
2.234000	0         	2.234000	0         	2.234000	144.228   	2.234000	0         	
2.235000	0         	2.235000	0         	2.235000	144.228   	2.235000	0         	
2.236000	0         	2.236000	0         	2.236000	144.228   	2.236000	0         	
2.237000	0         	2.237000	0         	2.237000	144.228   	2.237000	0         	
2.238000	0         	2.238000	0         	2.238000	144.228   	2.238000	0         	
2.239000	0         	2.239000	0         	2.239000	144.228   	2.239000	0         	
2.240000	0         	2.240000	0         	2.240000	144.228   	2.240000	0         	
2.241000	0         	2.241000	0         	2.241000	144.228   	2.241000	0         	
2.242000	0         	2.242000	0         	2.242000	144.228   	2.242000	0         	
2.243000	0         	2.243000	0         	2.243000	144.228   	2.243000	0         	
2.244000	0         	2.244000	0         	2.244000	144.228   	2.244000	0         	
2.245000	0         	2.245000	0         	2.245000	144.228   	2.245000	0         	
2.246000	0         	2.246000	0         	2.246000	144.228   	2.246000	0         	
2.247000	0         	2.247000	0         	2.247000	144.228   	2.247000	0         	
2.248000	0         	2.248000	0         	2.248000	144.228   	2.248000	0         	
2.249000	0         	2.249000	0         	2.249000	144.228   	2.249000	0         	
2.250000	0         	2.250000	0         	2.250000	144.228   	2.250000	0         	
2.251000	0         	2.251000	0         	2.251000	144.228   	2.251000	0         	
2.252000	0         	2.252000	0         	2.252000	144.228   	2.252000	0         	
